window,original_run_0,random_run_0,tournament_run_0,original_run_1,random_run_1,tournament_run_1,original_run_2,random_run_2,tournament_run_2,original_run_3,random_run_3,tournament_run_3,original_run_4,random_run_4,tournament_run_4,original_run_5,random_run_5,tournament_run_5,original_run_6,random_run_6,tournament_run_6,original_run_7,random_run_7,tournament_run_7,original_run_8,random_run_8,tournament_run_8,original_run_9,random_run_9,tournament_run_9,original_mean,original_std,random_mean,random_std,tournament_mean,tournament_std
0,0.7702798861480076,0.8213551549652118,0.8213551549652118,0.767314990512334,0.8184693232131562,0.8184693232131562,0.7405123339658444,0.8073213156230234,0.8073213156230234,0.801549652118912,0.8208412397216951,0.8208412397216951,0.7777909550917141,0.806135357368754,0.806135357368754,0.7921410499683744,0.8151091081593929,0.8151091081593929,0.7711495888678052,0.821078431372549,0.821078431372549,0.7489326375711575,0.8038820366856421,0.8038820366856421,0.786646110056926,0.8234898798228969,0.8234898798228969,0.7506325110689437,0.8095746363061354,0.8095746363061354,0.770694971537002,0.019764259975849702,0.8147256483238458,0.0073440576538899086,0.8147256483238458,0.0073440576538899086
50,0.7706725468577729,0.8216254528272169,0.8216254528272169,0.7677980784375492,0.8187509844069932,0.8187509844069932,0.7411009607812253,0.8076468735233895,0.8076468735233895,0.8019766892424004,0.8211923137501969,0.8211923137501969,0.7782327925657584,0.8065049614112458,0.8065049614112458,0.7925263821074184,0.8154433769097496,0.8154433769097496,0.771617577571271,0.8212710663096551,0.8212710663096551,0.7493699795243345,0.8041423846275003,0.8041423846275003,0.7870530792250748,0.8237517719325878,0.8237517719325878,0.7511025358324146,0.8098913214679477,0.8098913214679477,0.7711450622145218,0.01972366022796165,0.8150220507166482,0.00732304825463701,0.8150220507166482,0.00732304825463701
100,0.6832731837439197,0.7215008630158481,0.7215008630158481,0.6666993566609132,0.719343323395575,0.719343323395575,0.6434763847481563,0.7114584967833046,0.7114584967833046,0.682214027930331,0.7288953397144202,0.7288953397144202,0.6906872744390398,0.7154401380825357,0.7154401380825357,0.6779774046759768,0.7137533343794131,0.7137533343794131,0.6715047858151577,0.7346030127098697,0.7346030127098697,0.647595324023223,0.7033579162090067,0.7033579162090067,0.6813313980856739,0.7279146398870234,0.7279146398870234,0.6713871018358701,0.7161266279617134,0.7161266279617134,0.6716146241958262,0.015419493483748947,0.7192393692138711,0.009289463616520312,0.7192393692138711,0.009289463616520312
150,0.6881125439624853,0.7208128175068387,0.7208128175068387,0.6700429855412271,0.7235638921453693,0.7235638921453693,0.6445173896053146,0.7129816334505666,0.7129816334505666,0.6873075420085971,0.7300508010941775,0.7300508010941775,0.6974599452911294,0.7216100039077765,0.7216100039077765,0.6750449394294646,0.7198593200468933,0.7198593200468933,0.6661195779601408,0.738569753810082,0.738569753810082,0.6414536928487691,0.7015396639312232,0.7015396639312232,0.6835248143806174,0.7321141070730754,0.7321141070730754,0.6742164908167253,0.7213755373192654,0.7213755373192654,0.6727799921844471,0.018287353581875613,0.7222477530285268,0.010273966535070766,0.7222477530285268,0.010273966535070766
200,0.6878941222265473,0.7204359673024523,0.7204359673024523,0.6696613468275594,0.7232853250291943,0.7232853250291943,0.6441572596340989,0.7126352666407163,0.7126352666407163,0.6870144024912417,0.7297158427403659,0.7297158427403659,0.6972829894900741,0.7212923316465552,0.7212923316465552,0.6749396652393927,0.7196574542623589,0.7196574542623589,0.6657532113662904,0.7383106267029973,0.7383106267029973,0.641183339820942,0.7012378357337485,0.7012378357337485,0.6832463993771896,0.7318022576878163,0.7318022576878163,0.6740365901128844,0.721074347995329,0.7211054885169327,0.672516932658622,0.01832805984722059,0.7219447255741535,0.010281231968330197,0.7219478396263137,0.010280943762422338
250,0.6880031019775107,0.720341217526173,0.720341217526173,0.6697944939899185,0.7231640170608764,0.7231640170608764,0.6442186894145018,0.712570763861962,0.712570763861962,0.6870337340054284,0.7296161302830555,0.7296161302830555,0.697417603722373,0.7213183404420318,0.7213183404420318,0.6751454051958123,0.7196898022489338,0.7196898022489338,0.6657464133385033,0.7382706475378054,0.7382706475378054,0.6413183404420317,0.7012640558355951,0.7012640558355951,0.6833113609926329,0.7317720046529663,0.7317720046529663,0.6740752229546336,0.7210081426909655,0.7210391624660721,0.6726064366033346,0.01832961605384639,0.7219015122140364,0.010262749859775464,0.7219046141915471,0.010262454514281708
300,0.6881266898416377,0.7203707995365006,0.7203707995365006,0.6699575125531094,0.723213595983005,0.723213595983005,0.6444186944766319,0.7126767091541135,0.7126767091541135,0.6873001158748552,0.7297180378524527,0.7297180378524527,0.6976593279258401,0.7214368482039398,0.7214368482039398,0.6754268057164928,0.7198146002317497,0.7198146002317497,0.665878717651603,0.7383082271147161,0.7383082271147161,0.6414677481653148,0.7012900733874083,0.7012900733874083,0.683406720741599,0.7318346852066435,0.7318346852066435,0.6741444573194284,0.7210660486674392,0.7210969486288142,0.6727786790266512,0.018341043869761018,0.721972962533797,0.01026405487246776,0.7219760525299344,0.0102637561564156
350,0.6874951904578683,0.7198614851866103,0.7198614851866103,0.6694882647171989,0.7226471719892267,0.7226471719892267,0.6439553674490188,0.7121354367064255,0.7121354367064255,0.6869180454020778,0.7292189303578299,0.7292189303578299,0.6972681800692574,0.7208003078106964,0.7208003078106964,0.6750134667179685,0.7192458637937669,0.7192458637937669,0.6655021161985379,0.7376683339746056,0.7376683339746056,0.6411081185071181,0.7007926125432858,0.7007926125432858,0.6828703347441324,0.731235090419392,0.731235090419392,0.6735821469796075,0.7203847633705271,0.7204155444401693,0.6723201231242786,0.01831573262739005,0.7213989996152367,0.01023595520888164,0.7214020777222009,0.01023562094690205
400,0.6884016864699118,0.7206592564200843,0.7206592564200843,0.6704484476811039,0.7234036029129935,0.7234036029129935,0.6450134151015715,0.7129474894595631,0.7129474894595631,0.6878114220007666,0.7299501724798774,0.7299501724798774,0.6981985435032579,0.7215791490992718,0.7215791490992718,0.6759524722115753,0.72,0.72,0.6665848984285166,0.7383978535837485,0.7383978535837485,0.6422077424300499,0.7016328095055577,0.7016328095055577,0.6837638942123418,0.7319586048294366,0.7319586048294365,0.6745419701034879,0.7211498658489843,0.7211805289382905,0.6732924492142585,0.018247476804487885,0.7221678804139516,0.010200352663785068,0.7221709467228823,0.010200017240997313
450,0.6888430698739978,0.721008018327606,0.721008018327606,0.6709889270714013,0.723741886216113,0.723741886216113,0.6456204658266513,0.7133409698358153,0.7133409698358153,0.6883619702176403,0.7303245513554792,0.7303245513554792,0.6986941580756014,0.7219243986254296,0.7219243986254296,0.6765177548682704,0.7204123711340207,0.7204123711340207,0.6671859488354335,0.7386788850706376,0.7386788850706376,0.6428255059182895,0.7020847651775488,0.7020847651775488,0.6842535318823979,0.7322642229858725,0.7322642229858725,0.6750668193967163,0.7214967544864452,0.7215273004963727,0.6738358151966399,0.018200951721910393,0.7225276823214968,0.010156805399587366,0.7225307369224895,0.01015646549201742
