window,original_run_0,random_run_0,tournament_run_0,original_run_1,random_run_1,tournament_run_1,original_run_2,random_run_2,tournament_run_2,original_run_3,random_run_3,tournament_run_3,original_run_4,random_run_4,tournament_run_4,original_run_5,random_run_5,tournament_run_5,original_run_6,random_run_6,tournament_run_6,original_run_7,random_run_7,tournament_run_7,original_run_8,random_run_8,tournament_run_8,original_run_9,random_run_9,tournament_run_9,original_mean,original_std,random_mean,random_std,tournament_mean,tournament_std
0,0.868252516010979,0.8698209384394197,0.8698209384394197,0.8613253169520324,0.8630244412495098,0.8630244412495098,0.8601490001307018,0.8618481244281793,0.8618481244281793,0.8529603973336819,0.8574042608809306,0.8574042608809306,0.853352502940792,0.8516533786433146,0.8516533786433146,0.8560972421905634,0.8583191739641877,0.8583191739641877,0.8550516272382696,0.8598875963926285,0.8598875963926285,0.852829695464645,0.8550516272382694,0.8550516272382694,0.8479937263102862,0.8506077636910208,0.8506077636910208,0.9019735982224546,0.9015814926153444,0.9015814926153444,0.8609985622794406,0.01545862354608656,0.8629198797542804,0.014699657770704555,0.8629198797542804,0.014699657770704555
50,0.8483780454421023,0.8601834108951547,0.8601834108951547,0.8415001368738023,0.8444771420750069,0.8444771420750069,0.8533055023268545,0.8563167259786476,0.8563167259786476,0.8318505338078293,0.8344511360525595,0.8344511360525595,0.8356830002737476,0.8435874623597043,0.8435874623597043,0.8230906104571585,0.8337667670407884,0.8337667670407884,0.837359704352587,0.8422871612373392,0.8422871612373392,0.8247673145359978,0.8360594032302218,0.8360594032302218,0.8178894059676978,0.8308924171913497,0.8308924171913497,0.8540583082398029,0.865110867779907,0.865110867779907,0.8367882562277581,0.01266150541689067,0.8447132493840679,0.011964202860282023,0.8447132493840679,0.011964202860282023
100,0.8500851788756388,0.8615188048748526,0.8615188048748526,0.843598479884681,0.8464486961079807,0.8464486961079807,0.8551631503079544,0.8581444109553139,0.8581444109553139,0.834392609094483,0.8369479753636484,0.8369479753636484,0.8377342419080068,0.8452037740794129,0.8452037740794129,0.8256453937884944,0.8357358144410955,0.8357358144410955,0.8396016249508584,0.8443847464290394,0.8443847464290394,0.8271851657711964,0.8380946140741712,0.8380946140741712,0.8202070501900145,0.8326562704756912,0.8326562704756912,0.8561459834884025,0.8667605818372428,0.8667605818372428,0.838975887825973,0.012443456541098085,0.8465895688638447,0.01177159062902137,0.8465895688638447,0.01177159062902137
150,0.852595525389643,0.863436400201106,0.863436400201106,0.8464680744092509,0.8491075917546506,0.8491075917546506,0.8573403720462545,0.8601370035193564,0.8601370035193564,0.8369469582704877,0.8394607843137255,0.8394607843137255,0.8404663147310206,0.8473164906988436,0.8473164906988436,0.8286199095022624,0.8383295625942684,0.8383295625942684,0.8424773755656109,0.8470022624434389,0.8470022624434389,0.8297825540472599,0.8402149321266968,0.8402149321266968,0.8232151835093011,0.8350930115635997,0.8350930115635997,0.8584087481146305,0.8685583207642031,0.8685583207642031,0.8416321015585723,0.012223496637233574,0.848865635997989,0.011532867151305755,0.848865635997989,0.011532867151305755
200,0.8534899166767298,0.8639657046250453,0.8639355150344161,0.8472406714164956,0.8497765970293444,0.8497162178480859,0.8582598719961356,0.860886366380872,0.8608561767902426,0.8376403815964256,0.8400253592561285,0.8400555488467576,0.8408404782031156,0.8473614297790121,0.847331240188383,0.8300326047578795,0.8394517570341745,0.8394517570341745,0.8434971621784808,0.8477538944571912,0.8476935152759328,0.8308779132954958,0.8407800990218572,0.8407800990218572,0.8242060137664534,0.8356176790242724,0.8356478686149016,0.8591957493056395,0.8688564183069677,0.8688564183069677,0.8425280763192851,0.01212393854822982,0.8494475304914865,0.011453964546927188,0.849432435696172,0.01144100249844288
250,0.8553625377643506,0.8653265163839182,0.8652974668835697,0.8493202416918428,0.8516732512200789,0.8515861027190333,0.8598361608180339,0.862334417848013,0.8623053683476645,0.8395596095747153,0.8417673716012085,0.8418254706019056,0.8432488961189867,0.8491168951894028,0.849029746688357,0.8321810364861725,0.8412735300952824,0.8413316290959796,0.8455147571461771,0.8495526376946316,0.8495235881942831,0.833284917499419,0.8427841041134092,0.8427260051127121,0.8267197304206366,0.8375551940506624,0.837584243551011,0.8607657448291889,0.8700325354403905,0.870061584940739,0.8445793632349524,0.011839735964162375,0.8511416453636999,0.011204951661452594,0.8511271206135254,0.011194777756462783
300,0.8579946254618744,0.8675400291120815,0.8675120367260105,0.8523121710894638,0.8545795543612138,0.8544955772030007,0.8625853767775165,0.8650207143656925,0.8649927219796215,0.8424588511924757,0.8444743029895868,0.8445582801477998,0.8462938080842011,0.8517243309819729,0.8516683462098309,0.8355447318329415,0.8442783562870899,0.844362333445303,0.8483372522673833,0.8523121710894637,0.8523401634755348,0.8365804501175681,0.8457619527488524,0.8457339603627813,0.8303101556376666,0.8408352928003583,0.8408632851864294,0.8635091255178592,0.8722987347441495,0.8723547195162915,0.847592654797895,0.011558036284617407,0.8538825439480462,0.010925412704278988,0.8538881424252605,0.010911534781399322
350,0.8586052290406223,0.8678694900605013,0.8678154710458081,0.8532303370786517,0.8553910976663786,0.8552020311149525,0.8634129213483146,0.8656547104580813,0.8656277009507347,0.8435069144338807,0.8452625324114088,0.845316551426102,0.8473962834917891,0.8521769662921348,0.8521229472774416,0.8364574330164217,0.8449114088159032,0.8451004753673294,0.8494219965427829,0.853149308556612,0.8532303370786516,0.8377808988764046,0.8466400172860848,0.8466130077787382,0.8311365600691444,0.8413731633535004,0.8413731633535005,0.8643042350907519,0.8728662489196197,0.872974286949006,0.8485252808988765,0.011474925259779112,0.8545294943820224,0.01085183648083115,0.8545375972342264,0.010839091748094568
400,0.8606617263333681,0.8697161047907316,0.8695856382423546,0.8554169710886128,0.8574783425529694,0.8572435027658909,0.8653585220749399,0.8673938002296211,0.8673677069199457,0.8453449535539088,0.8471192986118359,0.8472236718505375,0.849676442960025,0.8541905855338692,0.8541905855338692,0.8389781859931114,0.8471714852311868,0.8473802317085899,0.8513203214695753,0.8548168249660787,0.8549472915144557,0.840256758167206,0.8486588038826844,0.848632710573009,0.8336812441290053,0.8436488884250078,0.8436227951153323,0.8661413213652019,0.8743346206032773,0.8744129005323036,0.8506836447134954,0.011259559261795785,0.8564528754827263,0.010657129034152382,0.8564607034756289,0.010621946497674565
450,0.8606904906117505,0.869397334948516,0.8692711487987078,0.8556178073894609,0.8575105996365839,0.8572582273369675,0.8654350898445387,0.8674035937815465,0.8673531193216233,0.84575005047446,0.8473147587320816,0.8474409448818897,0.8495861094286291,0.8539269129820312,0.8539016757520694,0.8389864728447406,0.8468352513628105,0.8471380981223501,0.8517565112053301,0.8550878255602665,0.8551635372501514,0.8408287906319402,0.8488289925297798,0.8488037552998183,0.8339390268524127,0.8437310720775288,0.8437058348475671,0.8663436301231577,0.8741924086412274,0.8742933575610742,0.8508933979406421,0.011194757814869546,0.8564228750252372,0.010580346934981508,0.856432969917222,0.010536697483507301
500,0.8617437200664646,0.8701495454989737,0.8700273678037338,0.8569787899521063,0.8586892776854658,0.8583960512168898,0.866533085719871,0.8682924445313264,0.8682191379141824,0.846764734630046,0.8481575603557814,0.8482553025119735,0.8506011142605806,0.8546085426644512,0.8545841071254032,0.8403137523213762,0.8478154628091096,0.8481575603557815,0.8529469260091878,0.8560013683901867,0.8561235460854266,0.8423174665233115,0.8500390968624769,0.8499902257843808,0.83515785358225,0.8447121493500147,0.8446144071938227,0.8673638940475027,0.8747922979180921,0.87493891115238,0.8520721337112697,0.011111433086914174,0.8573257746065878,0.010474807478067104,0.8573306617143974,0.010445863161237657
550,0.861618984463812,0.8695528609321712,0.8694818112921561,0.8568823417961349,0.85842175066313,0.857995452823039,0.8660714285714285,0.8678239863584691,0.8676818870784389,0.8462485790071996,0.8472195907540735,0.8473616900341038,0.8504641909814324,0.8538745737021599,0.8538745737021599,0.8402093596059114,0.8475748389541492,0.8478116710875332,0.8526667298219023,0.8554850322091702,0.8556034482758621,0.8423645320197044,0.849587912087912,0.8494931792345586,0.8347148541114058,0.844117089806745,0.843998673740053,0.8672792724516862,0.8742895035998485,0.8745500189465707,0.8518520272830618,0.011126166490149783,0.856794713906783,0.010502495942075763,0.8567852406214476,0.010503222236355634
600,0.8631789357595809,0.8707609594706369,0.8707609594706368,0.8584459148975279,0.8597785130043195,0.8593649480746256,0.8674983916919401,0.8690837239224336,0.8689458689458689,0.848175719143461,0.8490717764911313,0.849209631467696,0.8520816101461264,0.8552982262659682,0.8552292987776858,0.8419722451980516,0.8490947523205588,0.8493934381031155,0.8542872897711608,0.8569065343258893,0.8570443893024537,0.8442009006525136,0.8510476978218913,0.8509557945041816,0.8364580461354655,0.8455105229298778,0.8453956437827406,0.8685782556750299,0.8753101736972705,0.8755629078209723,0.8534877309070857,0.010965710814664575,0.8581862880249977,0.010327862073382495,0.8581862880249977,0.010333602179778462
650,0.864514545779047,0.8716981973942531,0.8716981973942531,0.85965107977869,0.8609227199714439,0.8603872925218633,0.8685971800820989,0.8701142245225773,0.8699357487060504,0.8493441013742637,0.8500133856862395,0.8501695520257004,0.8531590219525254,0.8561484918793503,0.8560592539710868,0.8431643762270212,0.8501472425486346,0.8503703373192932,0.8554792075673746,0.8579555595216848,0.8581117258611457,0.8456630376583973,0.8521104765304301,0.8518650722827057,0.8380778154560058,0.8466892736034268,0.8465777262180975,0.8694003212564697,0.8759146885597001,0.8761377833303587,0.8547050687131893,0.010815477866146799,0.859171426021774,0.010228782375637674,0.8591312689630554,0.010238249017199623
700,0.8653846153846154,0.872279073801058,0.8723007544879021,0.8607883097736536,0.8620024282369266,0.8614820917526668,0.8695039458850056,0.8710432746509409,0.8708915098430318,0.8499696470384182,0.8505116642095221,0.8506200676437429,0.8542190616598734,0.856885786141705,0.8567773827074842,0.8441809036510276,0.8510320006937819,0.8512704882490678,0.8563871303442894,0.8586636024629261,0.8588153672708352,0.846804266759171,0.8529615818229122,0.8527230942676264,0.8388040933136761,0.8473029225565866,0.8471511577486774,0.8703494926719278,0.8764851270488249,0.876766975977799,0.8556391466481659,0.010840253085508032,0.8599167461625183,0.010225905605505672,0.8598798889948833,0.010258544341573611
750,0.8655111336032388,0.8722587719298245,0.8722587719298245,0.861230600539811,0.8623903508771931,0.8617999325236168,0.8699181848852902,0.8713520580296895,0.8711622807017544,0.8505187246963563,0.8509193657219972,0.850982624831309,0.8547992577597842,0.8572241902834008,0.8570344129554656,0.844551282051282,0.8511091430499325,0.8514254385964912,0.8567813765182186,0.8591008771929824,0.859121963562753,0.8475033738191633,0.8533021255060729,0.8530280026990553,0.8394905533063427,0.8476931511470985,0.8475033738191633,0.8706351214574899,0.8763917004048583,0.8766869095816464,0.8560939608636977,0.010716340316260273,0.8601741734143051,0.010108213467054858,0.8601003711201081,0.01014145611678221
800,0.8670880880059108,0.873553074460225,0.8735530744602249,0.8631064773007143,0.864009523027666,0.8634553813315818,0.8712749363763238,0.8726089812002299,0.8724447910680568,0.852352023643379,0.8526598801412034,0.8527214514407683,0.8567646334455299,0.8587554387981283,0.8585502011329119,0.8465848452508004,0.8528856415729414,0.8531934980707659,0.8585091535998686,0.8606436253181183,0.8606436253181183,0.8493145061981775,0.8548148756259748,0.8545070191281504,0.8417207125851737,0.8494786963303506,0.8491092685329612,0.8721779821032757,0.8775757326984648,0.877904112962811,0.8578893358509152,0.010489306008737983,0.86169854691733,0.00990422053646422,0.8616082423446352,0.00997660550981091
850,0.8679233967695507,0.8741004317927396,0.8740404605789222,0.864005277466816,0.8647449224372301,0.8641452102990564,0.8719214776907085,0.8731408923716617,0.8729809691348153,0.8532304493842956,0.8532304493842955,0.8533304014073245,0.8576083479929634,0.8593075323844555,0.8590076763153687,0.8471533663841356,0.8533304014073245,0.8537102190948345,0.8594074844074844,0.8613665440588517,0.8614465056772749,0.8500719654565808,0.8554094034863267,0.8550095953942108,0.8423556692787462,0.8499920038381577,0.8495722053414361,0.8729010075163921,0.8780185510954742,0.8783783783783783,0.8586578442347674,0.010520817614962702,0.8622641132256519,0.00989565838083269,0.8621621621621622,0.0099699727782823
900,0.8691255552957681,0.8751461304652793,0.8750292260930559,0.8651702907022056,0.865891200997584,0.8653261631985038,0.8731003039513678,0.8741524433013794,0.874035538929156,0.8542981840854181,0.8541812797131946,0.8542787000233809,0.8587795183539865,0.8603187592549294,0.8600070142623334,0.8482970929779441,0.8542397318993064,0.8546488972020887,0.8607279245577117,0.8625789104512509,0.8626568466993999,0.8514924791520536,0.856597303405814,0.8561102018548826,0.8436598862130777,0.8510053776011223,0.8505377601122281,0.874035538929156,0.878731197880134,0.8791793313069909,0.859868677421869,0.010484459094322473,0.8632842334969995,0.009852643205518024,0.863180967968202,0.009949841724620278
950,0.8697552447552448,0.8754180602006689,0.8752470355731226,0.8658216783216783,0.86658178777744,0.8659737002128306,0.8737838248707814,0.8747529644268776,0.8746199452721192,0.8552181514138035,0.854952113104287,0.8550851322590451,0.8595697780480389,0.8609379750684097,0.8605199148677409,0.8492132867132868,0.8550091213134691,0.855427181514138,0.8616600790513833,0.8633703253268471,0.8634463362724232,0.8523487382183035,0.8572704469443599,0.8566623593797507,0.8447286409242931,0.8517216479173001,0.851246579507449,0.8747339616904833,0.8790855883247187,0.8795796594709638,0.8606833384007295,0.010356893076962996,0.8639100030404379,0.009710678024844354,0.8637807844329582,0.009816630433956282
1000,0.8715970625324531,0.8768637341443514,0.876659743342482,0.8674616126400119,0.8680364958089162,0.8674616126400118,0.8753616200578592,0.87621467250204,0.8761034047919295,0.857262072546547,0.8567799124694014,0.8567428232326979,0.8613233439655811,0.8624174764483348,0.8619724056078926,0.8510125361620058,0.8565944662858839,0.8570209925079743,0.8634745196943847,0.8649766337808767,0.8650879014909874,0.8540538535716935,0.8588569097247979,0.8582263927008382,0.8466916400860469,0.8534047919293821,0.8529040872338848,0.8761961278836881,0.8803315777761292,0.8808879163266821,0.8624434389140271,0.01023784316920914,0.8654476670870114,0.009579316903888671,0.8653067279875379,0.009718208904959814
1050,0.8724105461393598,0.8773359408952629,0.8771367521367522,0.8683543386933217,0.8688070404172099,0.8681008257279443,0.8760864841373316,0.8768108068955527,0.876684050412864,0.8579059829059829,0.857254092423584,0.8572178762856728,0.8621251629726205,0.8629219180066638,0.8624330001448646,0.8517673475300593,0.857018687527162,0.8574170650441836,0.8644611038678836,0.8656381283499928,0.8658373171085035,0.8551173402868317,0.8596081413878025,0.8589562509054035,0.8477292481529769,0.8539946400115892,0.8534695060118789,0.8771005359988411,0.8808307982036796,0.8814102564102564,0.8633058090685208,0.010201999554988966,0.8660220194118502,0.009573976547097523,0.8658662900188323,0.009718578846333974
1100,0.8731512277970419,0.8778748850045998,0.8777156606043451,0.8690821597905314,0.8693121505908994,0.8686398697898237,0.876848772202958,0.8774679782039487,0.8773441370037506,0.8586794989738871,0.8578656853725851,0.8578303021725284,0.8628370249805393,0.8633677729813884,0.8629077913806525,0.8525228221640365,0.8577064609723303,0.8580779845729248,0.8652076993843323,0.8662338121859741,0.8664461113863138,0.8558842261694148,0.8601125185761801,0.8594402377751044,0.8487898945580639,0.8547342721675748,0.8542035241667256,0.878051801004883,0.8814132050102611,0.8819970278111953,0.8641055127025687,0.010176571846922508,0.8666088741065743,0.009550273898308762,0.8664602646663365,0.00970768256182493
