window,original_run_0,random_run_0,tournament_run_0,original_run_1,random_run_1,tournament_run_1,original_run_2,random_run_2,tournament_run_2,original_run_3,random_run_3,tournament_run_3,original_run_4,random_run_4,tournament_run_4,original_run_5,random_run_5,tournament_run_5,original_run_6,random_run_6,tournament_run_6,original_run_7,random_run_7,tournament_run_7,original_run_8,random_run_8,tournament_run_8,original_run_9,random_run_9,tournament_run_9,original_mean,original_std,random_mean,random_std,tournament_mean,tournament_std
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0
50,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0
100,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0
150,0.39261401557285874,0.3940378197997776,0.3940378197997776,0.3980867630700779,0.3980867630700779,0.3980867630700779,0.40418242491657397,0.41063403781979985,0.41063403781979985,0.3992880978865406,0.3943937708565073,0.3943937708565073,0.397686318131257,0.40422691879866524,0.40422691879866524,0.38745272525027813,0.38745272525027813,0.38745272525027813,0.4040044493882092,0.40542825361512796,0.40542825361512796,0.38086763070077867,0.37592880978865406,0.37592880978865406,0.4056062291434928,0.4120578420467185,0.4120578420467185,0.40427141268075645,0.4058286985539489,0.4058286985539489,0.3974060066740823,0.008188541312229571,0.3988075639599556,0.01122029886752446,0.3988075639599556,0.01122029886752446
200,0.4727165685449958,0.4699074852817494,0.4699074852817494,0.46280908326324643,0.4629772918418839,0.4629772918418839,0.47616484440706475,0.46963835155592937,0.46963835155592937,0.46709840201850295,0.46373423044575274,0.46373423044575274,0.46775441547518926,0.4654331370899915,0.4654331370899915,0.46376787216148024,0.46003364171572747,0.46003364171572747,0.4748528174936922,0.472228763666947,0.472228763666947,0.46200168208578635,0.45840201850294365,0.45840201850294365,0.46211942809083273,0.46716568544995785,0.46716568544995785,0.4787384356602187,0.4802186711522288,0.4802186711522288,0.4688023549201009,0.006333673095720119,0.4669739276703111,0.006405433325358748,0.4669739276703111,0.006405433325358748
250,0.50447599729547,0.49945909398242067,0.49945909398242067,0.5052467883705207,0.5052467883705207,0.5052467883705207,0.5077620013522651,0.4966193373901285,0.4966193373901285,0.5035294117647059,0.4948208248816768,0.4948208248816768,0.5070723461798512,0.4960378634212307,0.4960378634212307,0.49283299526707236,0.48980392156862745,0.48980392156862745,0.5081947261663287,0.5031372549019608,0.5031372549019608,0.5010818120351589,0.4950507099391481,0.4950507099391481,0.4893847194050034,0.49033130493576743,0.49033130493576743,0.5168627450980392,0.5182150101419878,0.5182150101419878,0.5036443542934415,0.007847149632065165,0.49887221095334694,0.008383990441888499,0.49887221095334694,0.008383990441888499
300,0.5288298473713963,0.5220576596947427,0.5220576596947427,0.5310457885811193,0.530751837196156,0.530751837196156,0.5289542114188808,0.5147540983606558,0.5147540983606558,0.529169022046354,0.5193329564725834,0.5193329564725834,0.5260825325042398,0.5118824194460146,0.5118824194460146,0.5096664782362916,0.5072470322215942,0.5072470322215942,0.5331938948558509,0.5215715093273037,0.5215715093273037,0.5235387224420577,0.51784058790277,0.51784058790277,0.5104578858111929,0.5087394007914076,0.5087394007914076,0.5426907857546637,0.5438439796495196,0.5438439796495196,0.5263629169022047,0.009975867522339874,0.5198021481062748,0.010946391629273548,0.5198021481062748,0.010946391629273548
350,0.5449538610976201,0.5392520641087908,0.5392520641087908,0.5563186012627489,0.5516949975716366,0.5516949975716366,0.5460903351141331,0.5315784361340458,0.5315784361340458,0.5444681884409908,0.5339193783389996,0.5339193783389996,0.5457406508013599,0.5270713938805245,0.5270713938805245,0.5261194754735308,0.5199028654686741,0.5199028654686741,0.5550947061680427,0.5452064108790674,0.5452064108790674,0.5450315687226809,0.5378241864983002,0.5378241864983002,0.5273822243807673,0.5235939776590578,0.5235939776590578,0.562690626517727,0.5594657600777075,0.5594657600777075,0.5453890237979602,0.011596657880383263,0.5369509470616805,0.012486525054708356,0.5369509470616805,0.012486525054708356
400,0.5541677309493402,0.5490166028097062,0.5490166028097062,0.5641634738186463,0.5560578969774373,0.5560578969774373,0.5539548744146445,0.5390549169859515,0.5390549169859515,0.5523456790123458,0.5411919965942955,0.5411919965942955,0.5500383141762452,0.5296892294593444,0.5296892294593444,0.5344572158365262,0.5269306087696893,0.5269306087696893,0.5634312473392932,0.5525670498084291,0.5525670498084291,0.5569433801617709,0.5488037462750107,0.5488037462750107,0.5376415495955726,0.5324478501489994,0.5324478501489994,0.5762877820349085,0.5675180928054492,0.5675180928054492,0.5543431247339293,0.012312853313146549,0.5443277990634313,0.012827959206672311,0.5443277990634313,0.012827959206672311
450,0.567540735126942,0.5593482379689276,0.5593482379689276,0.5764077302008336,0.5672375899962107,0.5672375899962107,0.5649261083743844,0.5480409245926487,0.5480409245926487,0.5667222432739675,0.5550511557408109,0.5550511557408109,0.5579689276241001,0.5362637362637362,0.5362637362637362,0.5376582038651004,0.5272754831375521,0.5272754831375521,0.5761652140962485,0.5629784009094355,0.5629784009094355,0.567434634331186,0.5596892762410004,0.5596892762410004,0.5481773399014778,0.5431299734748011,0.5431299734748011,0.593399014778325,0.5822887457370216,0.5822887457370216,0.5656400151572565,0.015465273676930775,0.5541303524062144,0.015987662051326575,0.5541303524062144,0.015987662051326575
500,0.5873745305565039,0.5795834755889382,0.5795834755889382,0.5959098668487538,0.583892113349266,0.583892113349266,0.5846637077500854,0.5686855582109935,0.5686855582109935,0.5855445544554455,0.5748105155343121,0.5748105155343121,0.5780129737111642,0.5552338682144077,0.5552338682144077,0.5545100716968249,0.5431888016387846,0.5431888016387846,0.5939706384431547,0.5785387504267668,0.5785387504267668,0.5885763059064526,0.5793991123250256,0.5793991123250256,0.5676066917036532,0.5608330488221236,0.5608330488221236,0.6139364970979857,0.5992284055991807,0.5992284055991807,0.5850105838170024,0.0161129234604582,0.5723393649709799,0.015956334912335193,0.5723393649709799,0.015956334912335193
550,0.5885989437713576,0.5812488350419384,0.5812488350419384,0.601335818577198,0.5870083876980429,0.5870083876980429,0.5870767319043181,0.5691208449829139,0.5691208449829139,0.5903883193538365,0.576309412861137,0.576309412861137,0.5823547685616651,0.5573532152842497,0.5573532152842497,0.5557378067722897,0.545076110593352,0.545076110593352,0.6016464740602672,0.5818515066790929,0.5818515066790929,0.5972848710779745,0.5843367505436472,0.5843367505436472,0.5685368126747438,0.5618887853370611,0.5618887853370611,0.6193538365952159,0.6032494563529046,0.6032494563529046,0.5892314383348866,0.01787806367067837,0.574744330537434,0.01676562829186358,0.574744330537434,0.01676562829186358
600,0.5941578797378172,0.5858877172983757,0.5858877172983757,0.6059219150755201,0.5910116842405243,0.5910116842405243,0.5910059846110004,0.5744086634368766,0.5744086634368766,0.5952636078654887,0.5811057281276717,0.5811057281276717,0.5877229980051297,0.5608663436876604,0.5608663436876604,0.5581989170703904,0.5468908520946137,0.5468908520946137,0.6084981476204047,0.5850612710173839,0.5850612710173839,0.6034368766030208,0.58986035907666,0.58986035907666,0.572892561983471,0.5650840695354802,0.5650840695354802,0.6252550584212027,0.6065944713593617,0.6065944713593617,0.5942353946993446,0.018841253630668183,0.5786771159874609,0.017274947743238508,0.5786771159874609,0.017274947743238508
650,0.6002895498815478,0.59230323769413,0.59230323769413,0.614861805738352,0.6004053698341668,0.6004053698341668,0.5983574624901289,0.5788470650171098,0.5788470650171098,0.6029534087917874,0.5861173993156094,0.5861173993156094,0.596872861279284,0.56721242432219,0.56721242432219,0.5642326928138984,0.5521242432219005,0.5521242432219005,0.6155777836272703,0.593424585417215,0.593424585417215,0.6123137667807318,0.5976993945775202,0.5976993945775202,0.581363516714925,0.5724137931034482,0.5724137931034482,0.6331403000789682,0.6155251381942617,0.6155251381942617,0.6019963148196894,0.01921081404619931,0.5856072650697552,0.01839607549380763,0.5856072650697552,0.01839607549380763
