dataset,mean_AUC_AIF,std_AUC_AIF,mean_AUC_LOGISTIC,std_AUC_LOGISTIC,mean_AUC_ANOVA,std_AUC_ANOVA,mean_AP_AIF,std_AP_AIF,mean_AP_LOGISTIC,std_AP_LOGISTIC,mean_AP_ANOVA,std_AP_ANOVA,mean_Prec1_AIF,std_Prec1_AIF,mean_Prec1_LOGISTIC,std_Prec1_LOGISTIC,mean_Prec1_ANOVA,std_Prec1_ANOVA,mean_Prec2_AIF,std_Prec2_AIF,mean_Prec2_LOGISTIC,std_Prec2_LOGISTIC,mean_Prec2_ANOVA,std_Prec2_ANOVA,mean_Prec5_AIF,std_Prec5_AIF,mean_Prec5_LOGISTIC,std_Prec5_LOGISTIC,mean_Prec5_ANOVA,std_Prec5_ANOVA,mean_runtime_AIF,std_runtime_AIF,mean_runtime_LOGISTIC,std_runtime_LOGISTIC,mean_runtime_ANOVA,std_runtime_ANOVA,mean_memory_delta,std_memory_delta,mean_features_log,std_features_log,mean_features_anova,std_features_anova
Friday-WorkingHours-Morning.npz,0.5476758944001405,0.018190161345890084,0.6096009965377933,0.007946840798384076,0.5959071092803893,0.03657196693814226,0.010556521709753776,0.00041473832237758887,0.011954297911653002,0.00030246264807347583,0.011735237474843948,0.0010315188017140189,0.009581151832460732,0.0069020426091981005,0.00020942408376963353,0.00036607638679586444,0.007382198952879582,0.006601612367019265,0.009712041884816754,0.001596882480105069,0.0015706806282722511,0.0015511683101772406,0.007565445026178011,0.0038343810852366116,0.0046173175583708505,3.310938812866065e-05,0.0026908177154224685,0.0016310458126959203,0.0044707360485813,0.00043042204567258834,227.48253202438354,1.5994030429120398,227.48253202438354,1.5994030429120398,227.48253202438354,1.5994030429120398,11.6875,11.311614824465426,28.956836461126006,33.27032447687145,51.078418230563,10.221154568597601
Thursday-WorkingHours-Afternoon-Infilteration.npz,0.9225190732410917,0.005751450490181414,0.9129313860029711,0.013502566791164024,0.9124986330875972,0.007168831362015127,0.009890466451285678,0.005453550303460256,0.011331879472343482,0.003512582230820946,0.005220492365485323,0.0016608275285238427,0.007103257103257103,0.0005478651524893244,0.007137907137907138,0.0013782798697321598,0.0049549549549549555,0.00092472251796018,0.004539154539154539,0.00024227508620239122,0.004313929313929314,0.0005684788497262515,0.004106029106029106,0.0005168549511495598,0.0020720720720720717,6.067879665772102e-05,0.001995841995841996,0.00016268715048887972,0.0020859320859320856,5.1134080899003624e-05,355.18675343990327,3.651203393648506,355.18675343990327,3.651203393648506,355.18675343990327,3.651203393648506,14.737109375,20.39824417719388,53.96344276841171,34.91054729152045,52.2678793256433,5.313743646933979
Thursday-WorkingHours-Morning-WebAttacks.npz,0.5840738039372529,0.0336034988823451,0.6444518801922773,0.023317271950191124,0.6548062130753664,0.031832606810326784,0.015003693532907808,0.0009273957692855322,0.01676007370486058,0.001208203220853361,0.01748009842031011,0.0017125879051270137,0.03100411039342337,0.00980932976145563,0.009219025249559601,0.00950887853371967,0.005167351732237228,0.004094517710704367,0.024302905782213093,0.0012514060820130696,0.013619019665394777,0.0064531417780874616,0.011564426181391255,0.00558824213981531,0.010413242545198403,0.0001469435967403823,0.009967128433904671,0.0011640944189634669,0.010378023010096268,0.0002722474310233405,203.34902095794678,0.2551842805112128,203.34902095794678,0.2551842805112128,203.34902095794678,0.2551842805112128,0.513671875,5.013610033691564,15.087067669172932,22.71914362140787,50.42015037593985,11.610405624885788
Tuesday-WorkingHours.npz,0.615477993871999,0.013945932324357544,0.5665280477837273,0.025572047459921303,0.618419744943602,0.013578409021812482,0.03953914125981915,0.001671472192743062,0.03650005139698455,0.0017890492933216866,0.038821089524009145,0.0013614079813720472,8.970621215519175e-05,0.00028367595067668803,0.000695223144202736,0.0014279999907042327,0.0,0.0,0.011280556178515363,0.0072510980131879925,0.04719668087015026,0.014148140547706188,0.0020520296030500113,0.004735328895159733,0.0592016147118188,0.0021400828661546946,0.06169993272034089,0.0010213209729889785,0.04769679300291545,0.004681426783920599,537.3309777259826,1.0291269926803224,537.3309777259826,1.0291269926803224,537.3309777259826,1.0291269926803224,19.98125,24.357344520066786,9.819816197587594,11.518273979336382,48.334520390580124,14.30878746812196
backdoor.npz,0.6143590606056409,0.03778549924163329,0.6232986657248254,0.032671842475681126,0.6605533837033754,0.052433486707661264,0.030156617599465658,0.005076941258619727,0.030745670792974956,0.003456341203553578,0.034722127711555986,0.006420318379322931,0.0038824763903462746,0.003283022044143355,0.001888772298006296,0.0027452139727665035,0.002203567681007345,0.0031460100485161046,0.005928646379853095,0.00395761220685123,0.0037775445960125916,0.004450504751288559,0.005036726128016788,0.004621766116588718,0.010847671002937473,0.010160818716737897,0.009672681493915234,0.008164380593185989,0.01569450272765422,0.015094633913087479,136.23062698841096,2.2069310790594563,136.23062698841096,2.2069310790594563,136.23062698841096,2.2069310790594563,-2.180859375,7.928567083972083,23.331720430107527,54.131104927721864,47.68279569892473,14.158983042090913
campaign.npz,0.7199203264931711,0.005673600047824202,0.6369358287212282,0.0651493235891791,0.7777441831927214,0.01564671849422921,0.2986486312147953,0.013413759492349355,0.19815459034497246,0.061448607000137656,0.3483539237064119,0.0176849204106921,0.6265206812652069,0.04938966325289559,0.34841849148418486,0.20609994396719175,0.6046228710462287,0.02575578995652949,0.5509113001215067,0.06382719309071945,0.27193195625759425,0.1430729940102473,0.5759416767922236,0.021682881837706225,0.43788246721709567,0.02215978147797173,0.253861097620204,0.12285268811327811,0.4720738222438077,0.018469756447403812,52.49914078712463,1.0826270001398288,52.49914078712463,1.0826270001398288,52.49914078712463,1.0826270001398288,-5.198046875,13.71893995380902,10.54,5.110004892365564,28.125,17.36712051550285
celeba.npz,0.7885202083267938,0.0043453074255005286,0.6929609405506266,0.012011966194780515,0.5470066273744673,0.028705303845721904,0.09646643268170403,0.0030428123751231576,0.0581015321353897,0.00481057329022471,0.0246971015874031,0.002205494026589994,0.1622716049382716,0.006494030571537633,0.11693827160493826,0.00927320394848161,0.02814814814814815,0.006345460170336259,0.14507529005183903,0.006611524725370898,0.10199950629474204,0.00599580368090389,0.024660577635151816,0.003587534923161031,0.12512587619705798,0.004905554561343605,0.08375950241879751,0.005690312899481856,0.021858031395004442,0.0035048114069511243,258.59616208076477,2.254555546983777,258.59616208076477,2.254555546983777,258.59616208076477,2.254555546983777,6.566015625,0.6713864149304868,9.048546144121365,3.2444323267272335,24.53299620733249,6.309494460945638
census.npz,0.6628653851353623,0.006219607981442671,0.6309311283371697,0.008699900195178398,0.6807527775991551,0.008437956128809772,0.09059068203454224,0.0022592530172919787,0.082951971248201,0.004792917283027234,0.09702552580432469,0.004043741411666596,0.07593582887700534,0.008678119524672321,0.07800802139037434,0.0493690952687525,0.08342245989304813,0.011327754330898188,0.0816374269005848,0.007128585343770797,0.07365079365079366,0.028501893745259493,0.0923141186299081,0.011330639811904354,0.08811815022721198,0.006032656599837506,0.07403769045709704,0.011738649232634464,0.09830259288960172,0.009881017305556865,411.209805893898,1.1838449214806082,411.209805893898,1.1838449214806082,411.209805893898,1.1838449214806082,20.4953125,44.757222016806125,19.87262617621899,24.817422859016805,233.30025662959795,137.5929859314123
cover.npz,0.85781338251187,0.012683747539797183,0.8651118678100966,0.01561925156383881,0.8571069231476626,0.021628056059340605,0.04264522448962443,0.005035509494836328,0.06144676247434141,0.019287297300855738,0.0488507937872247,0.015883565417437927,0.06458041958041957,0.02062775730196007,0.11006993006993007,0.03282734949455517,0.07863636363636364,0.03728745894935788,0.05847902097902098,0.014209378473713542,0.08937062937062937,0.020203181934201907,0.06977272727272728,0.023355789861528062,0.05036358551251574,0.006198902510202134,0.06241784365822961,0.00922530165440277,0.054845476157180814,0.010117777216552343,344.0501076936722,0.48267062519090836,344.0501076936722,0.48267062519090836,344.0501076936722,0.48267062519090836,-6.3,50.845538992611914,2.69686660698299,1.014910782855845,6.922560429722471,0.6652935197912799
donors.npz,0.735080104366869,0.005978266926511104,0.7200720891650898,0.004134300101372161,0.8814781415778713,0.004505854023759155,0.12358928810832019,0.002436562168395755,0.12773960829040842,0.0032751158897807234,0.21397335456073066,0.006099993889165033,0.22270305183271435,0.0069771624159411655,0.2314387211367673,0.005679946255255768,0.15039560794445342,0.013440800872681851,0.1821492007104796,0.002897135296655236,0.18139027934765056,0.004838950656549417,0.1599870821895689,0.01112920161543055,0.14423561325324546,0.003960111041229935,0.15615513789317317,0.0034608226140859016,0.20272879932829557,0.008754241857702797,687.9861272573471,2.923671486413874,687.9861272573471,2.923671486413874,687.9861272573471,2.923671486413874,27.872265625,20.293497225199445,4.526663910706904,1.2686036334884612,5.763662670525011,2.11703712680111
