dataset,run,AUC_Original,AUC_Adaptive
donors.npz,2,0.7379402996246273,0.918548473041778
donors.npz,1,0.721274343377435,0.9102802293621387
donors.npz,3,0.7290584491677563,0.9218514141256615
donors.npz,4,0.7404455234637194,0.9155249298005564
donors.npz,5,0.7320092641679343,0.9196090426010314
donors.npz,6,0.7369175026618966,0.9219522936754357
donors.npz,7,0.7253642766833303,0.910532212950625
fraud.npz,2,0.9459875747571291,0.9446323276784638
fraud.npz,3,0.9435066653570005,0.9469960748620025
donors.npz,8,0.7272340663589311,0.9177363748405416
donors.npz,9,0.7380315331529215,0.9173700853539846
fraud.npz,4,0.9438058118292876,0.9485758060058486
fraud.npz,5,0.9404408313291581,0.9489127412069719
fraud.npz,6,0.9448748947155687,0.9456086937810448
fraud.npz,7,0.9441519547267294,0.9477404470508135
fraud.npz,8,0.9434052412952598,0.9445698182866851
fraud.npz,9,0.9410730526329938,0.9498375499292337
insects.npz,0,0.749407155128487,0.7882325014060133
insects.npz,1,0.748632694133728,0.7937143810980963
http.npz,0,0.9335409657628098,0.9570835976221417
http.npz,1,0.952484720127,0.9487173331053955
http.npz,2,0.9593575945076724,0.968115577369445
http.npz,3,0.9395082623532105,0.9694822506545882
insects.npz,2,0.7419936322237848,0.7876095797750762
insects.npz,3,0.7537750229829885,0.789182203383499
http.npz,4,0.9489029098403721,0.9484341798266525
http.npz,5,0.9506237233478493,0.9237192308738003
mammography.npz,0,0.8698156325044543,0.8432483679462531
mammography.npz,1,0.8758787033711506,0.862714526158635
mammography.npz,2,0.8739628448087664,0.8453781364657498
http.npz,6,0.944684835776599,0.9592728611096352
mammography.npz,3,0.8629803731012191,0.707170825146656
http.npz,7,0.9315340378202015,0.971561031244979
mammography.npz,4,0.8689272459665207,0.7362132831921353
mammography.npz,5,0.8745938351678533,0.7448608793019669
mammography.npz,6,0.8633937562940583,0.7512030014295876
http.npz,8,0.9199921206996915,0.9656828941853199
http.npz,9,0.9508578667280354,0.9426680498475386
mammography.npz,7,0.8655546870048381,0.8645462291987973
mammography.npz,8,0.8654789822463539,0.8647159487038643
mammography.npz,9,0.8697004908485271,0.9018345199614081
insects.npz,4,0.7596877676519794,0.791232417889853
insects.npz,5,0.7512344051624149,0.7848739364271434
insects.npz,6,0.75651200628185,0.7974375289139843
insects.npz,7,0.7594268027925674,0.7814891950589541
insects.npz,8,0.7608888569358601,0.7973234015673982
nyc_taxi.npz,0,0.6135808653482384,0.6136313971333032
insects.npz,9,0.7576829557134923,0.7890682069039641
nyc_taxi.npz,1,0.6215196948109005,0.6215196948109005
nyc_taxi.npz,2,0.6103578908910069,0.6103578908910069
nyc_taxi.npz,3,0.6121815162739044,0.6121815162739044
nyc_taxi.npz,4,0.6093744279420559,0.6093744279420559
nyc_taxi.npz,5,0.5773471918819638,0.5773471918819638
nyc_taxi.npz,6,0.6002383765453192,0.6002383765453192
nyc_taxi.npz,7,0.6202437195665174,0.6202437195665174
nyc_taxi.npz,8,0.600672949896877,0.600672949896877
nyc_taxi.npz,9,0.6281262966646733,0.6281262966646733
nyc_taxi_shingle.npz,0,0.6644934347978705,0.6520141091298156
nyc_taxi_shingle.npz,1,0.661369292236568,0.6675980335050637
nyc_taxi_shingle.npz,2,0.6557232260695087,0.6472798978814462
nyc_taxi_shingle.npz,3,0.6517951029999431,0.6836155631925614
nyc_taxi_shingle.npz,4,0.6537125083732003,0.6346986376017622
nyc_taxi_shingle.npz,5,0.6623907460234005,0.6556124775628891
nyc_taxi_shingle.npz,6,0.6536533019916336,0.6681274420237315
nyc_taxi_shingle.npz,7,0.6689536488758835,0.6641935707617811
nyc_taxi_shingle.npz,8,0.6696024281897486,0.6717980460744445
nyc_taxi_shingle.npz,9,0.6670117178817834,0.6514835509726709
mulcross.npz,0,0.9774692528331937,0.9278226394077915
mulcross.npz,3,0.9817358952217624,0.9281636484404787
mulcross.npz,4,0.9826928528181771,0.9234807758556496
mulcross.npz,2,0.9747960093748073,0.9312942504075991
mulcross.npz,1,0.97804969812273,0.9215085314298679
mulcross.npz,5,0.9818005533301764,0.9328195836096657
shuttle.npz,0,0.9974898290526594,0.9959229551543374
shuttle.npz,1,0.9984057163362564,0.9949756844078471
shuttle.npz,2,0.997915127145261,0.9939413515742209
shuttle.npz,3,0.9970260123359814,0.9928628332240546
shuttle.npz,4,0.9964626532480484,0.9914742727518204
shuttle.npz,5,0.9974571647596064,0.9901774790745779
shuttle.npz,6,0.9971239677274285,0.9910879181440313
shuttle.npz,7,0.99604823908783,0.9906494212528311
shuttle.npz,8,0.9967818923554597,0.9907728901562679
shuttle.npz,9,0.9967505213884705,0.990418578170308
mulcross.npz,6,0.9753350131580687,0.9308549355483537
mulcross.npz,7,0.9794761193219035,0.9295292531272757
smtp.npz,0,0.8944937941957685,0.906190561290639
smtp.npz,1,0.9032213415189678,0.8957955763934151
smtp.npz,2,0.8825173979774195,0.8882398082543154
smtp.npz,3,0.8802779121025447,0.888823420165535
mulcross.npz,8,0.9818800445686583,0.933164331080081
smtp.npz,4,0.8963042000434512,0.9208017086110352
mulcross.npz,9,0.981080795654284,0.9382052144158233
smtp.npz,5,0.9000068330424911,0.8974912221684924
smtp.npz,6,0.8879936435184211,0.9078806004667495
smtp.npz,7,0.886907364968568,0.9208060887664782
smtp.npz,8,0.8903433341042407,0.8973002473911794
smtp.npz,9,0.8961349508371353,0.9107664220787867
