window,original_run_0,globalLS_run_0,original_run_1,globalLS_run_1,original_run_2,globalLS_run_2,original_run_3,globalLS_run_3,original_run_4,globalLS_run_4,original_run_5,globalLS_run_5,original_run_6,globalLS_run_6,original_run_7,globalLS_run_7,original_run_8,globalLS_run_8,original_run_9,globalLS_run_9,original_mean,original_std,globalLS_mean,globalLS_std
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0
50,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0
100,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0
150,0.39261401557285874,0.4001779755283649,0.3980867630700779,0.39906562847608457,0.40418242491657397,0.3955061179087876,0.3992880978865406,0.4004894327030034,0.397686318131257,0.38901001112347056,0.38745272525027813,0.3887430478309233,0.4040044493882092,0.4066740823136818,0.38086763070077867,0.3757508342602892,0.4056062291434928,0.4068965517241379,0.40427141268075645,0.4004894327030034,0.3974060066740823,0.008188541312229571,0.3962803114571747,0.009491777898072236
200,0.4727165685449958,0.43838519764507994,0.46280908326324643,0.4422539949537427,0.47616484440706475,0.4321278385197645,0.46709840201850295,0.42802354920100927,0.46775441547518926,0.43189234650967206,0.46376787216148024,0.4292346509671993,0.4748528174936922,0.4529520605550883,0.46200168208578635,0.447703952901598,0.46211942809083273,0.45049621530698064,0.4787384356602187,0.43687132043734234,0.4688023549201009,0.006333673095720119,0.4389941126997477,0.009016460298480427
250,0.50447599729547,0.44670723461798517,0.5052467883705207,0.4437052062204192,0.5077620013522651,0.43334685598377287,0.5035294117647059,0.4365922920892495,0.5070723461798512,0.43326572008113595,0.49283299526707236,0.4314266396213659,0.5081947261663287,0.4529006085192697,0.5010818120351589,0.45230561189993246,0.4893847194050034,0.44881676808654497,0.5168627450980392,0.44440838404327254,0.5036443542934415,0.007847149632065165,0.44234753211629485,0.008119656160368463
300,0.5288298473713963,0.4424872809496891,0.5310457885811193,0.4408366308648954,0.5289542114188808,0.43088750706613915,0.529169022046354,0.43283210853589604,0.5260825325042398,0.43066139061616737,0.5096664782362916,0.4266817410966648,0.5331938948558509,0.4491803278688525,0.5235387224420577,0.44940644431882415,0.5104578858111929,0.4466252119841719,0.5426907857546637,0.4398191068400227,0.5263629169022047,0.009975867522339874,0.43894177501413234,0.008242004395802553
350,0.5449538610976201,0.44101019912578915,0.5563186012627489,0.4380573093734823,0.5460903351141331,0.43094706168042746,0.5444681884409908,0.4351821272462361,0.5457406508013599,0.4306556580864498,0.5261194754735308,0.4203011170471103,0.5550947061680427,0.4459446333171443,0.5450315687226809,0.4464885866925692,0.5273822243807673,0.4423118018455561,0.562690626517727,0.4413016027197669,0.5453890237979602,0.011596657880383263,0.4372200097134532,0.008113914075662388
400,0.5541677309493402,0.44950191570881226,0.5641634738186463,0.4568071519795658,0.5539548744146445,0.4465389527458493,0.5523456790123458,0.4535547041294168,0.5500383141762452,0.4426394210302257,0.5344572158365262,0.43267773520647085,0.5634312473392932,0.4594976585781183,0.5569433801617709,0.4591060025542784,0.5376415495955726,0.45389527458492973,0.5762877820349085,0.45707960834397615,0.5543431247339293,0.012312853313146549,0.4511298424861644,0.008505504981221934
450,0.567540735126942,0.45552103069344446,0.5764077302008336,0.47040545661235317,0.5649261083743844,0.45649109511178476,0.5667222432739675,0.47410382720727545,0.5579689276241001,0.4574308450170519,0.5376582038651004,0.44301629405077686,0.5761652140962485,0.47395225464190976,0.567434634331186,0.471148162182645,0.5481773399014778,0.45849185297461154,0.593399014778325,0.47310344827586204,0.5656400151572565,0.015465273676930775,0.4633664266767715,0.01061553045712209
500,0.5873745305565039,0.4731171048139297,0.5959098668487538,0.4877432570843291,0.5846637077500854,0.4777603277569137,0.5855445544554455,0.4944895868897235,0.5780129737111642,0.4791532946398088,0.5545100716968249,0.46053943325367014,0.5939706384431547,0.48975076818026625,0.5885763059064526,0.4872243086377603,0.5676066917036532,0.47780129737111643,0.6139364970979857,0.49338340730624797,0.5850105838170024,0.0161129234604582,0.48209627859337656,0.010482796832200252
550,0.5885989437713576,0.4765455110282697,0.601335818577198,0.49028890959925453,0.5870767319043181,0.48447343895619754,0.5903883193538365,0.5004535570052812,0.5823547685616651,0.4808449829139484,0.5557378067722897,0.46295122708915803,0.6016464740602672,0.4917552034793414,0.5972848710779745,0.48754271512892206,0.5685368126747438,0.47874495184840005,0.6193538365952159,0.4973718546132339,0.5892314383348866,0.01787806367067837,0.4850972351662007,0.010985572530866235
600,0.5941578797378172,0.47257908235964663,0.6059219150755201,0.4874893131946423,0.5910059846110004,0.4805471644343118,0.5952636078654887,0.5013964092333998,0.5877229980051297,0.4794300370475919,0.5581989170703904,0.4627643203191792,0.6084981476204047,0.4880364776289541,0.6034368766030208,0.48220005699629526,0.572892561983471,0.47516671416357936,0.6252550584212027,0.49362211456255345,0.5942353946993446,0.018841253630668183,0.4823231689940154,0.011010277009496262
650,0.6002895498815478,0.47887338773361415,0.614861805738352,0.49413003421953156,0.5983574624901289,0.4901184522242695,0.6029534087917874,0.5114609107659911,0.596872861279284,0.4903606212161095,0.5642326928138984,0.47297709923664116,0.6155777836272703,0.4998578573308765,0.6123137667807318,0.49307712555935773,0.581363516714925,0.48624374835483025,0.6331403000789682,0.503848381152935,0.6019963148196894,0.01921081404619931,0.49209476177941563,0.011352951029943686
700,0.6036732697481046,0.48945952555637084,0.6186109073123013,0.5024113475177305,0.6002739056003914,0.5025189532893128,0.6057666911225239,0.5221521154316459,0.5990413303986305,0.49904622157006606,0.5681095622401565,0.48383467840547817,0.6178283198826118,0.5080068476400097,0.6168207385668867,0.5032428466617755,0.5843482514062117,0.4945463438493519,0.632560528246515,0.5166153093665933,0.6047033504524333,0.018546769754843075,0.5021834189288336,0.011590073386009763
750,0.6058689198447134,0.4974103676638502,0.6182050696506052,0.5079424526147521,0.6005298013245033,0.5084539849280657,0.6062434345741038,0.5277917332724366,0.598100022836264,0.5020415620004568,0.5682667275633706,0.4886686458095456,0.6179721397579356,0.5102808860470427,0.6183466544873258,0.5053573875313998,0.5860424754510162,0.49697191139529573,0.6333272436629367,0.5248595569764787,0.6052902489152775,0.018562172714110033,0.5069778488239323,0.012114582500521751
800,0.6062411651317199,0.5026515313771686,0.6188734204326407,0.5106275433711718,0.6006768044549153,0.5126236881559221,0.6070036410366245,0.5303919468837011,0.5976354679802955,0.5060012850717499,0.5672735061040908,0.49456414649817954,0.6205568644249304,0.5138145213107731,0.6233069179695866,0.5097965303062755,0.5868408652816448,0.4998243735275219,0.6354893981580638,0.5303148425787106,0.6063898050974512,0.01975247614297499,0.5110610409081174,0.011789517147791067
850,0.6161040532365396,0.5083928211332931,0.6281427707199032,0.5168784029038113,0.6103730590844928,0.5200322645694697,0.6187094172212139,0.5395281306715064,0.6071304698527928,0.5151441822948175,0.5754950594878,0.5010042347247429,0.6265093768905021,0.5194676346037507,0.6328090340794515,0.517733413994757,0.5944504940512201,0.5063278886872353,0.6419399072393628,0.5377293809235733,0.6151663641863279,0.019519451897308696,0.5182238354506958,0.012406847382855371
900,0.6182549056963231,0.5128443513050105,0.6313431129738998,0.520944941893694,0.6120937321394551,0.5254943798818823,0.6211125928748333,0.544964755191465,0.6091522194703753,0.5208077729091256,0.57886835587731,0.5063059630405791,0.630577252810059,0.5256315488664507,0.6367422366164984,0.5231625071442179,0.5975995427700515,0.5137435702038483,0.6453610211468851,0.5427624309392265,0.6181104972375692,0.019738246645849795,0.5236662221375499,0.012284939756170043
950,0.6149160498284889,0.5187723415779022,0.6280122765842209,0.5226719624480951,0.6083914063910454,0.5248889691280014,0.6199422278389601,0.545751940783535,0.6050622856111212,0.5267737858819281,0.5775049647950894,0.5078389601011013,0.6283986279111753,0.529691280014443,0.6329265210326773,0.5235168803033037,0.5969597400252753,0.5198339050370103,0.6424083769633508,0.5472034663296624,0.6154522476981403,0.019199448954713063,0.5266943491604982,0.011961458870614932
1000,0.617515868931206,0.5262789500772002,0.6315594441585177,0.5286601475381711,0.6109246869102762,0.5303551209469892,0.623287013209813,0.5513055412592212,0.6084336936009608,0.5322353748498885,0.577793789672328,0.5130279636301253,0.6309933093154915,0.5354743523760508,0.6346783324755533,0.529655172413793,0.598977526162292,0.5283719334362669,0.6453834276891405,0.5531171727569052,0.6179547092125579,0.019801341175965593,0.5328481729284611,0.01177927257869332
1050,0.618908318352672,0.5323484229449257,0.6340840006537016,0.5349174701748651,0.6106487988233371,0.5332113090374244,0.6239875796698807,0.5562019937898349,0.6091779702565778,0.5370681483902598,0.5788200686386664,0.5170321948030725,0.6294655989540774,0.5407223402516752,0.6345710083346954,0.532106553358392,0.5999411668573296,0.535858800457591,0.6449714005556464,0.5572283052786403,0.6184575911096585,0.01949315806279357,0.5376695538486681,0.011792502406823661
1100,0.6179091902012794,0.5359525667030738,0.6347324075518801,0.5371820876891871,0.6091621157746918,0.5351162427835856,0.6228834451552504,0.5578342955219223,0.6103604306444063,0.5402215634264316,0.5765517241379311,0.5201747542518333,0.6292931814635667,0.543579341550944,0.6364019347792167,0.5346855983772819,0.5985145888594164,0.5401529099703541,0.6458324231549384,0.5607739116866906,0.6181641441722577,0.02048978954132737,0.5405673271961304,0.011684461305608644
1150,0.6241558441558441,0.5429765636662188,0.64106881624123,0.5432572025675474,0.6160740409016271,0.5413763248246007,0.6285982982534707,0.5617495148529632,0.6160262725779966,0.5461412151067323,0.5830064188684878,0.5250455291834603,0.6344797731004628,0.5497417525003732,0.6436035229138677,0.5398417674279743,0.604549932825795,0.544726078519182,0.6519211822660098,0.5672548141513658,0.624348410210479,0.020467305535788616,0.5462110762800418,0.011690777433194594
1200,0.6294777507511804,0.5486163971955931,0.6452825869223064,0.5477407354414079,0.622389469165832,0.5481241951638289,0.6324824724567176,0.5681728430390613,0.6194534268135642,0.5531263413936185,0.5893890399198741,0.5288653598511948,0.6387952496780656,0.5541336385749034,0.6479238803834597,0.5435341250536557,0.6100844183717269,0.5520045786235512,0.6554900558019745,0.5721562455286879,0.6290768350264703,0.019705797924567774,0.5516474459865502,0.012128514615428514
1250,0.6304794614644869,0.5551421898612448,0.6469295232861656,0.5545157301827175,0.6214480010990521,0.5543014150295369,0.6322819068553373,0.5727105371616981,0.6205302926226131,0.5596812749003984,0.590207446077758,0.5346668498420113,0.6395081741997527,0.5594175024041764,0.6494875669734853,0.5475971974172277,0.6116444566561341,0.5579887347163072,0.6563181755735679,0.5772935842835555,0.6298835004808353,0.019826784325776812,0.5573315015798873,0.011905416440439187
1300,0.6324455013872373,0.5597357643017572,0.6484978200554895,0.559820319725195,0.6224811732065002,0.5597938961553706,0.6337772493063814,0.5795798652397939,0.620166468489893,0.5654696789536267,0.5907147575637468,0.5403778570484872,0.6399815035011229,0.5645977011494252,0.6494675650680406,0.55059849385652,0.613343902761263,0.5641907781741313,0.6568978729026291,0.581677896683842,0.6307773814242305,0.019811537695368617,0.5625842251288149,0.012150447608469343
1350,0.6337829240361368,0.5650031810662934,0.6489018959155108,0.562682275098613,0.6241608347117954,0.5636187810153963,0.634663443186156,0.582353989057132,0.621753403740934,0.571176994528566,0.5929609365059167,0.5442524494210459,0.6398600330830895,0.5688560885608857,0.6511591805573227,0.5548593968698308,0.615554141748314,0.5681231708868812,0.6556483013105994,0.586227255376002,0.6318445094795775,0.01898760272229641,0.5667153581880646,0.012136647707732264
1400,0.6356338201006259,0.5705190820959627,0.6497337096576268,0.5705976193397964,0.6249306663394281,0.5699251441894712,0.6353049453920727,0.5879838016934593,0.6232372070192662,0.5800809915327034,0.5934077800957172,0.55030555896429,0.641092158547061,0.5772487421769541,0.6523966130813597,0.5584636151675052,0.6167431586697754,0.5739943551355994,0.6563038409620812,0.5912087372683765,0.6328783899865014,0.01905884047596644,0.5730327647564117,0.012351194034827066
