window,original_run_0,globalLS_run_0,original_run_1,globalLS_run_1,original_run_2,globalLS_run_2,original_run_3,globalLS_run_3,original_run_4,globalLS_run_4,original_run_5,globalLS_run_5,original_run_6,globalLS_run_6,original_run_7,globalLS_run_7,original_run_8,globalLS_run_8,original_run_9,globalLS_run_9,original_mean,original_std,globalLS_mean,globalLS_std
2850,0.8495155189724415,0.8859933267552971,0.8541785677191526,0.8225672084891289,0.83720117539122,0.8248413914277801,0.841563452084199,0.7983583039052762,0.845257106010248,0.8547801118266166,0.8523847545353829,0.8504373095831602,0.8453220208419887,0.8472045509624706,0.8401764385126712,0.8468042428334025,0.8421000813599225,0.8507965049854592,0.8508657474726491,0.8199727790472234,0.8458564862899876,0.005683499739473222,0.8401755729815816,0.02432657633511746
2900,0.7335413436597572,0.8263156637837917,0.7367928444937579,0.7873380679104421,0.7223190732671522,0.7760092511628249,0.7310705704271409,0.7869688296801405,0.7272845008119566,0.8179370788663468,0.741056535700377,0.8054601332931641,0.7278962238502179,0.7966847550536039,0.7259489973620593,0.7954282428669052,0.7320919458303636,0.8108848123681949,0.7389770447715133,0.7712752863892542,0.7316979080174295,0.006013121537041651,0.7974302121374668,0.01782382923129397
2950,0.7339251422218371,0.8265516258049611,0.7370276718934996,0.7890830301192643,0.7228325608593953,0.7770790017037743,0.7315625992665108,0.7846178419821538,0.7276551084351265,0.819025419446129,0.741362911143839,0.8072235337433943,0.7282777801842386,0.7982967671604724,0.7264729345346386,0.7961887074417395,0.7325516546824916,0.8118258901498744,0.7391989012099685,0.7733231179069566,0.7320867264431545,0.005927485550989308,0.798321493545872,0.01776719469895783
3000,0.7341662468692575,0.8276433046452062,0.7372082999269196,0.7909612887662213,0.7232592006584315,0.7782715817256867,0.7318354843516083,0.7833552692261301,0.727995224952285,0.8203831745198346,0.7414902335019617,0.8088836818243095,0.7286125045231692,0.799363740856103,0.7268404864446825,0.7974001532556176,0.732812843672175,0.8133607325050908,0.7393403977550888,0.7752561355460794,0.7323560922655579,0.005828285911688372,0.7994879062870279,0.017903212164442687
3050,0.7341376267734329,0.8282743119010086,0.7373810736157803,0.7906102213914038,0.7221508237657464,0.7781212072597408,0.7315934391696775,0.7846795962780575,0.728070986147343,0.8203923873163791,0.7415905793563328,0.8089949848639147,0.7279192765369752,0.7986874503020243,0.7269357797525214,0.7967518449283651,0.7330599654032338,0.8131521769457194,0.7389714088417059,0.7752648814921251,0.7321810959362749,0.006053539544368859,0.7994929062678738,0.01792660318102471
3100,0.7674106442577032,0.8373370681605975,0.7722181139122318,0.8064007469654528,0.7565527544351075,0.7901617180205416,0.7676287581699348,0.7930913165266106,0.7632082166199815,0.829408776844071,0.7731712418300656,0.8217807656395892,0.7609449112978526,0.813752380952381,0.7601710550887021,0.8133012138188609,0.7644929971988795,0.8210382819794585,0.7738225957049488,0.7861251167133521,0.7659621288515408,0.005913817745522949,0.8112397385620914,0.017180999077911825
3150,0.7774308506488975,0.8386515140940002,0.7819101109756247,0.8118621707100441,0.7670695674427707,0.7960157437857618,0.7780097468047806,0.7993700569726879,0.7738329357698978,0.8338971754520659,0.7827394515677412,0.8258090518556838,0.7717157907269869,0.8180411686859606,0.7708317081815954,0.8172583587541279,0.7746773303991646,0.8220236457867172,0.7830117927852844,0.7923466643675047,0.7761229285302744,0.0054437945929273,0.8155275550464554,0.015712510939112745
3200,0.7750672745947708,0.8382401046777886,0.7803011640288563,0.8118606557708072,0.7657491206177283,0.7950282088871119,0.7761778607015405,0.799523053748329,0.7725620615708937,0.8334235263868528,0.780595974159017,0.8250853805137235,0.7697229996324969,0.8172453156824182,0.7691374178671093,0.8162720384033945,0.7728864873305684,0.8218222766072873,0.7814723275596317,0.7925754962973732,0.7743672688062613,0.005342726478673263,0.8151076056975086,0.01558294308445069
3250,0.7754512907929924,0.8398723975200032,0.7805996283448631,0.8137479288106902,0.7662817665142164,0.7972366924017318,0.7765347330665787,0.8010552303904234,0.7729771218846069,0.8351121389243192,0.7809148597154174,0.8275002284765185,0.7701850726025528,0.8190022264871172,0.7696195104377346,0.8184538828425392,0.7733135452800726,0.8238883127307117,0.7817479711947402,0.7950552383374326,0.7747625499833775,0.0052593695908384865,0.8170924276921487,0.015462893178611381
3300,0.7758140183614439,0.8412887423727532,0.7808808174661832,0.8154568005516516,0.7665902801404157,0.7988551145732719,0.7768803012705452,0.8025088932948012,0.77337903489665,0.8351869449430425,0.7809981346566712,0.8294357955604568,0.7706194738715065,0.8205027432669709,0.7700667795518743,0.8199722088610977,0.7736840595919188,0.8254587428029162,0.7820031519218511,0.7969128633085273,0.775091605172906,0.005188965881209512,0.8185578849535489,0.015234624524971594
