dataset,mean_AUC_AIF,std_AUC_AIF,mean_AUC_LOGISTIC,std_AUC_LOGISTIC,mean_AUC_ANOVA,std_AUC_ANOVA,mean_AP_AIF,std_AP_AIF,mean_AP_LOGISTIC,std_AP_LOGISTIC,mean_AP_ANOVA,std_AP_ANOVA,mean_Prec1_AIF,std_Prec1_AIF,mean_Prec1_LOGISTIC,std_Prec1_LOGISTIC,mean_Prec1_ANOVA,std_Prec1_ANOVA,mean_Prec2_AIF,std_Prec2_AIF,mean_Prec2_LOGISTIC,std_Prec2_LOGISTIC,mean_Prec2_ANOVA,std_Prec2_ANOVA,mean_Prec5_AIF,std_Prec5_AIF,mean_Prec5_LOGISTIC,std_Prec5_LOGISTIC,mean_Prec5_ANOVA,std_Prec5_ANOVA,mean_runtime_AIF,std_runtime_AIF,mean_runtime_LOGISTIC,std_runtime_LOGISTIC,mean_runtime_ANOVA,std_runtime_ANOVA,mean_memory_delta,std_memory_delta,mean_features_log,std_features_log,mean_features_anova,std_features_anova
fraud.npz,0.9425890169054162,0.0018132913975022664,0.9427225009790327,0.0015907319347312618,0.9477203406018374,0.0012799952195742242,0.12268165053080929,0.010876246530417667,0.12404471326754754,0.018265085841598465,0.27819013741886994,0.022953499955255977,0.09009831460674159,0.003265428463009703,0.090063202247191,0.0035083087048974415,0.1269311797752809,0.002901347204176157,0.05702247191011236,0.0018165910087725354,0.05798806179775281,0.0018000198148245949,0.07066362359550563,0.000799186580275495,0.02904494382022472,0.0003055649601513241,0.029115168539325848,0.0003126555778476404,0.030161516853932584,0.00014896912524997553,327.7818038225174,0.3142315031155893,327.7818038225174,0.3142315031155893,327.7818038225174,0.3142315031155893,8.75078125,0.03763899299134845,28.717176258992804,2.7329839697672416,19.88776978417266,1.3172874042038258
http.npz,0.9227706410268384,0.014363602847292,0.9321040639853585,0.01726444622696058,0.8073930057807749,0.0333177169272144,0.02573187153421952,0.005189006334077146,0.030090551971041102,0.008294235681329493,0.010511644530155724,0.0018240187684536106,0.005304899541769475,0.0022175918000680566,0.004547056750088122,0.0022719414868425814,0.0014275643285160378,0.001298970931366989,0.0035685963521015066,0.0006065696369155398,0.003559785003083972,0.0012018513536038546,0.002361441536699269,0.0009730680173101258,0.011633890181151758,0.014679517386297532,0.01738563473602594,0.016691268759235718,0.0014978501444984846,0.00011659402528887488,637.5883827924729,0.7352937674677876,637.5883827924729,0.7352937674677876,637.5883827924729,0.7352937674677876,17.43671875,0.03384414915892652,2.9957581227436823,0.09151780308987147,1.9986913357400722,0.047005092634680126
insects.npz,0.7602688876443179,0.014933979642298076,0.7741860344664155,0.009371763676912132,0.7634070303123879,0.013107305076305439,0.11567954827146643,0.008952608045007776,0.12358371277167539,0.005142615241651012,0.11552646690270804,0.006751805161420688,0.03632941176470588,0.009266327277978405,0.0411764705882353,0.013411994035420365,0.01472941176470588,0.004375599041758817,0.05223529411764706,0.01086890177337726,0.0588,0.010188503973875775,0.026988235294117646,0.006708564994889552,0.08532705882352941,0.013092934076135494,0.0968094117647059,0.011006194893261274,0.07008941176470587,0.010277088734864702,245.84776809215546,0.35419960921617444,245.84776809215546,0.35419960921617444,245.84776809215546,0.35419960921617444,6.71640625,0.12455432703019371,26.383493975903615,12.679365357320592,19.80012048192771,6.6752139975580524
mammography.npz,0.8688387946393987,0.006565120116233335,0.8643745906661314,0.01199981252322107,0.8495389932323467,0.009823585043714897,0.259626886320765,0.03823099888091362,0.24944399101648096,0.05954000776347283,0.1735819248000252,0.02569778444171669,0.43693693693693697,0.08324874640017485,0.4351351351351351,0.10976787290851452,0.3072072072072072,0.07847554181345401,0.3354260089686098,0.045623502427586615,0.33363228699551567,0.07423447442310256,0.21345291479820627,0.053902928744357724,0.20966010733452595,0.01628245501812857,0.20125223613595705,0.02499142467465221,0.15796064400715565,0.01742694651586054,13.034356904029845,0.38618712959096846,13.034356904029845,0.38618712959096846,13.034356904029845,0.38618712959096846,-1.699609375,4.6903696547394995,5.590697674418605,1.3433408463712684,3.844186046511628,0.766387577453515
mulcross.npz,0.9783670141979564,0.0025356378156297203,0.9894831783900377,0.001155430212138977,0.9878930401032197,0.0014712956133809327,0.6762229996918124,0.02424111021445751,0.8169303279430709,0.01904203437569101,0.7903132242574873,0.02092827775704267,0.36531858069439144,0.048003980079641295,0.7090041968714231,0.048994392774071915,0.6408622663105684,0.05216002115153824,0.5437619229301793,0.041160010086575126,0.7882678367035483,0.030173273551400665,0.743380389164441,0.03512653282318381,0.7015411612115663,0.02952817765897625,0.8508583199816891,0.015937900455049975,0.825329976348516,0.0199607020950818,319.4693068504333,5.922960737977594,319.4693068504333,5.922960737977594,319.4693068504333,5.922960737977594,8.11015625,0.025502225359052274,2.9337890625,1.1968019308788616,2.43173828125,0.7603636220607191
nyc_taxi.npz,0.6173973689911033,0.010750217306072155,0.6189217794663233,0.011292553804927843,0.6189033687348215,0.011311904376874078,0.08937282502871119,0.0029123291614728455,0.0922606139181757,0.005309244748313053,0.09225598198248375,0.0053122410927769525,0.10970873786407764,0.048662206993739784,0.19514563106796118,0.09670366460168285,0.19514563106796118,0.09670366460168285,0.12961165048543688,0.047011972674220685,0.1466019417475728,0.02546166765407242,0.1466019417475728,0.02546166765407242,0.07810077519379846,0.002592041685754379,0.07887596899224807,0.002247096528543426,0.07887596899224807,0.002247096528543426,12.25818898677826,0.09178387193182068,12.25818898677826,0.09178387193182068,12.25818898677826,0.09178387193182068,-0.097265625,0.31727285087635815,1.0,0.0,1.0,0.0
nyc_taxi_shingle.npz,0.6718747940231061,0.012320388073278538,0.6784850140792391,0.017842343738450003,0.6703126556802104,0.014358331367827116,0.20005240579823919,0.024538709029949354,0.17007405686337154,0.05057144755942386,0.19842450542015772,0.03186788669362261,0.4333333333333333,0.07231015260621872,0.40098039215686276,0.13493606120153687,0.4401960784313726,0.07849262314214939,0.3160975609756097,0.03648948592565418,0.27024390243902435,0.09109174711080066,0.3097560975609756,0.03556852496622334,0.1966861598440546,0.015821662107405148,0.1576998050682261,0.04704865009757242,0.19298245614035087,0.019165537626709063,12.018086767196655,0.18786075123108512,12.018086767196655,0.18786075123108512,12.018086767196655,0.18786075123108512,0.0,0.0,41.37,16.104443486193492,31.6775,5.849230184391788
shuttle.npz,0.9968162692121556,0.0004977640065425403,0.9833286602817679,0.027713128587615866,0.9954923200611379,0.0005238540034727283,0.9634357381524881,0.00906705978056449,0.9058934171727892,0.12238873899300406,0.9648184475339443,0.006591979322663278,0.9891836734693877,0.0034753849726380385,0.9659183673469386,0.05260619475494688,0.996734693877551,0.0010538730193761804,0.9900101936799184,0.0019696060817110867,0.9691131498470948,0.038807601111137284,0.9928644240570847,0.003223524628102339,0.9817440912795437,0.007161357233522235,0.9368785656071719,0.083896750479526,0.9727791361043195,0.01175529409407793,56.38557877540588,0.3478163913922481,56.38557877540588,0.3478163913922481,56.38557877540588,0.3478163913922481,0.0,0.0,6.354450261780105,3.579393991586083,4.780628272251309,1.9178253454201084
smtp.npz,0.8961759140508379,0.007143702865631891,0.8892520096153171,0.009787534572051662,0.7837886592519395,0.00715183149690685,0.002127012675061171,0.00015193968168933828,0.001986163536570071,0.0002760227658855518,0.0019305933325477532,0.00021864853132769243,0.00010515247108307045,0.00033252131021749515,0.0002103049421661409,0.00044336174695666023,0.0035751840168243955,0.0013300852408699808,0.0005780346820809248,0.0007615016682180472,0.0007356805044666316,0.0007911430927052875,0.00210194429847609,4.57139774554258e-19,0.0026277065377338657,0.0004879962258140326,0.0022493167963001893,0.00042101657587554633,0.0016817321841496743,0.0003133722903089888,114.88105318546295,7.842020210578022,114.88105318546295,7.842020210578022,114.88105318546295,7.842020210578022,0.0796875,0.24380758534523697,2.996495956873315,0.08201381686130615,2.0008086253369273,0.06768719500505306
