dataset,run,AUC_Original,AUC_Adaptive
http.npz,5,0.9506237233478493,0.9562116134750128
http.npz,6,0.944684835776599,0.9547594651025667
mammography.npz,0,0.8698156325044543,0.8792928119212107
http.npz,7,0.9315340378202015,0.9562396104445713
mammography.npz,1,0.8758787033711506,0.8652800371833606
mammography.npz,2,0.8739628448087664,0.8820629018514214
mammography.npz,3,0.8629803731012191,0.8816586736526313
mammography.npz,4,0.8689272459665207,0.8946129902323257
mammography.npz,5,0.8745938351678533,0.8497521109303587
mammography.npz,6,0.8633937562940583,0.8724899471123037
mammography.npz,7,0.8655546870048381,0.8797998577454771
mammography.npz,8,0.8654789822463539,0.8877861815928281
mammography.npz,9,0.8697004908485271,0.8700927471320221
http.npz,8,0.9199921206996915,0.9242806768462934
http.npz,9,0.9508578667280354,0.9267641605444839
insects.npz,4,0.7596877676519794,0.8014451227557261
insects.npz,5,0.7512344051624149,0.8011882398843505
insects.npz,6,0.75651200628185,0.8035985824281845
insects.npz,7,0.7594268027925674,0.7929072601559986
insects.npz,8,0.7608888569358601,0.8162034261246792
insects.npz,9,0.7576829557134923,0.8052109855771132
nyc_taxi.npz,0,0.6135808653482384,0.6296006806726792
nyc_taxi.npz,1,0.6215196948109005,0.6062602398372
nyc_taxi.npz,2,0.6103578908910069,0.6268787336315154
nyc_taxi.npz,3,0.6121815162739044,0.6156356021405646
nyc_taxi.npz,4,0.6093744279420559,0.6269821807764123
nyc_taxi.npz,5,0.5773471918819638,0.6061057841922847
nyc_taxi.npz,6,0.6002383765453192,0.6215676523352168
nyc_taxi.npz,7,0.6202437195665174,0.6076089617834783
nyc_taxi.npz,8,0.600672949896877,0.6217093320193798
nyc_taxi.npz,9,0.6281262966646733,0.6063620661512552
nyc_taxi_shingle.npz,0,0.6644934347978705,0.6783454288074876
nyc_taxi_shingle.npz,1,0.661369292236568,0.6648532716411779
nyc_taxi_shingle.npz,2,0.6557232260695087,0.6558857083075942
nyc_taxi_shingle.npz,3,0.6517951029999431,0.6495345305412958
nyc_taxi_shingle.npz,4,0.6537125083732003,0.6240004851474373
nyc_taxi_shingle.npz,5,0.6623907460234005,0.6426150481545236
nyc_taxi_shingle.npz,6,0.6536533019916336,0.659152789252873
nyc_taxi_shingle.npz,7,0.6689536488758835,0.6411944782097523
nyc_taxi_shingle.npz,8,0.6696024281897486,0.6373211545742581
nyc_taxi_shingle.npz,9,0.6670117178817834,0.6608149748842314
mulcross.npz,0,0.9774692528331937,0.9339836730664691
mulcross.npz,1,0.97804969812273,0.9345084676819132
mulcross.npz,2,0.9747960093748073,0.9357998370299209
mulcross.npz,3,0.9817358952217624,0.928071861636987
mulcross.npz,4,0.9826928528181771,0.9340429213461774
mulcross.npz,5,0.9818005533301764,0.9361029357073017
shuttle.npz,0,0.9974898290526594,0.9951400117933843
shuttle.npz,1,0.9984057163362564,0.9926563634022812
shuttle.npz,2,0.997915127145261,0.989624101089964
shuttle.npz,3,0.9970260123359814,0.9913195078568183
shuttle.npz,4,0.9964626532480484,0.9911346653208911
shuttle.npz,5,0.9974571647596064,0.993388929526263
shuttle.npz,6,0.9971239677274285,0.9956609472872411
shuttle.npz,7,0.99604823908783,0.9945111054410253
shuttle.npz,8,0.9967818923554597,0.9922590811264453
shuttle.npz,9,0.9967505213884705,0.9935814726630295
mulcross.npz,6,0.9753350131580687,0.9308110788764571
mulcross.npz,7,0.9794761193219035,0.9363737283713204
smtp.npz,0,0.8944937941957685,0.8954586548367428
smtp.npz,1,0.9032213415189678,0.8981224901709313
smtp.npz,2,0.8825173979774195,0.9144205229555187
mulcross.npz,8,0.9818800445686583,0.9309260067727926
smtp.npz,3,0.8802779121025447,0.7912023701897133
smtp.npz,4,0.8963042000434512,0.8665254504551858
mulcross.npz,9,0.981080795654284,0.9317248339992816
smtp.npz,5,0.9000068330424911,0.884237747829195
smtp.npz,6,0.8879936435184211,0.8371444189811408
smtp.npz,7,0.886907364968568,0.8009263152730765
smtp.npz,8,0.8903433341042407,0.8934173271941075
smtp.npz,9,0.8961349508371353,0.9129470386645081
