window,original_run_0,random_run_0,tournament_run_0,original_run_1,random_run_1,tournament_run_1,original_run_2,random_run_2,tournament_run_2,original_run_3,random_run_3,tournament_run_3,original_run_4,random_run_4,tournament_run_4,original_run_5,random_run_5,tournament_run_5,original_run_6,random_run_6,tournament_run_6,original_run_7,random_run_7,tournament_run_7,original_run_8,random_run_8,tournament_run_8,original_run_9,random_run_9,tournament_run_9,original_mean,original_std,random_mean,random_std,tournament_mean,tournament_std
0,0.8906350519253745,0.8864074993107252,0.8864074993107252,0.8897160187482769,0.926661152467604,0.926661152467604,0.9341972245198051,0.9352081610146127,0.9352081610146127,0.9517507582023712,0.9439389761970407,0.9439389761970407,0.9429280397022333,0.9308887050822534,0.9308887050822534,0.8853046594982079,0.9111294917746531,0.9111294917746531,0.9228931164415035,0.9264773458321846,0.9264773458321846,0.9343810311552246,0.9324510614833196,0.9324510614833196,0.7177649113132984,0.7170296847716202,0.7170296847716202,0.9423766197959746,0.9400790368532302,0.9400790368532302,0.901194743130227,0.06895820369659976,0.9050271114787243,0.06809280205993026,0.9050271114787243,0.06809280205993026
50,0.8362209302325581,0.8326744186046511,0.8326744186046511,0.8146220930232558,0.8466279069767442,0.8466279069767442,0.9230232558139535,0.9290116279069767,0.9290116279069767,0.9386337209302326,0.9320348837209302,0.9320348837209302,0.9194476744186046,0.9068313953488372,0.9068313953488372,0.8958720930232558,0.9131686046511627,0.9131686046511627,0.9070348837209302,0.9180232558139534,0.9180232558139534,0.919970930232558,0.9175,0.9175,0.7069767441860466,0.704593023255814,0.704593023255814,0.9407558139534884,0.9373546511627907,0.9373546511627907,0.8802558139534884,0.07397000561081697,0.8837819767441861,0.07230291538172545,0.8837819767441861,0.07230291538172545
100,0.7972032396861555,0.8066945077195646,0.8066945077195646,0.7999240698557328,0.8334598835737788,0.8334598835737788,0.9042805618830676,0.9112408251075675,0.9112408251075675,0.9263952164009112,0.9149740572007087,0.9149740572007087,0.9121108580106303,0.8994558339660845,0.8994558339660845,0.8691628701594533,0.8867058972412047,0.8867058972412047,0.8743988863578842,0.8858042267780308,0.8858042267780308,0.9117312072892938,0.9112882814477348,0.9112882814477348,0.6845735256896988,0.6815046823588965,0.6815046823588965,0.9212699316628702,0.9162395596051632,0.9162395596051632,0.8601050366995697,0.07755494894028257,0.8647367754998735,0.07420619335330912,0.8647367754998735,0.07420619335330912
150,0.8047599591419816,0.8072420837589377,0.8072420837589377,0.8177834525025536,0.8445454545454545,0.8445454545454545,0.9059039836567926,0.9119816138917262,0.9119816138917262,0.9270377936670071,0.9150357507660879,0.9150357507660879,0.9184780388151176,0.9077221654749744,0.9077221654749744,0.8698161389172626,0.8807048008171603,0.8807048008171603,0.8726864147088865,0.8828702757916241,0.8828702757916241,0.9138610827374873,0.9165577119509704,0.9165577119509704,0.715832482124617,0.7140960163432073,0.7140960163432073,0.9191419816138918,0.91414708886619,0.91414708886619,0.8665301327885597,0.06820602800651798,0.8694902962206333,0.0654050655130906,0.8694902962206333,0.0654050655130906
200,0.8332600921323797,0.837018123408898,0.8370029700569765,0.8445190326100134,0.8649987877318462,0.8650594011395322,0.915247302703358,0.9200887986422597,0.9200887986422597,0.9360831615953449,0.9257713056128016,0.9257940356406837,0.9280973451327433,0.9188916838404655,0.9187780337010547,0.8853345860104256,0.8955934052612438,0.89544944841799,0.8858573766517154,0.8958661655958298,0.8957600921323797,0.9240059401139532,0.9258698024002909,0.925922839132016,0.7527124499939386,0.7522351194084133,0.7522351194084133,0.9280367317250576,0.9237180264274457,0.9236801430476421,0.883315401866893,0.05825574318473211,0.8860051218329493,0.05553838441058259,0.8859770881318949,0.05552821540147899
250,0.8543046357615894,0.8575817573564553,0.8577012357479348,0.8662410960151112,0.8821317220818826,0.8822455110261488,0.9247741289456316,0.9292801711385722,0.9290639721444665,0.9416262715914521,0.9312544093215902,0.9313397510297899,0.9373591861814705,0.9300311781707289,0.9299856625930225,0.8987562868391707,0.9077057873057054,0.907495277758813,0.898449056689652,0.9099417400605356,0.9081211169522769,0.9321476525340798,0.9357832093033841,0.9355556314148518,0.789837509387588,0.7893140802439634,0.7893140802439634,0.9363237067886483,0.9329669329327962,0.9328133178580369,0.8979819530734394,0.04878732456597666,0.9005990987915613,0.04669984365675701,0.9003635556769304,0.04659940552419298
300,0.8593910256410257,0.8634844322344322,0.8637500000000001,0.869290293040293,0.8881959706959708,0.8883699633699634,0.9246978021978022,0.9299587912087912,0.9296428571428571,0.9437271062271061,0.9326877289377289,0.9328708791208792,0.9374771062271062,0.9310439560439561,0.9310576923076922,0.9004258241758242,0.9091025641025641,0.9076510989010989,0.9019963369963371,0.9132005494505495,0.9116346153846153,0.9321336996336996,0.9354166666666667,0.9350915750915751,0.7980494505494506,0.7973214285714285,0.7973214285714285,0.9381456043956045,0.9350457875457876,0.9350503663003663,0.9005334249084248,0.04642993195249659,0.9035457875457876,0.04417048715129344,0.9032440476190476,0.04405122670516952
350,0.8650021320662767,0.8689121893274855,0.8702599597953217,0.8745240923489278,0.8926580774853801,0.8927837171052632,0.9228458516081872,0.9296913072612085,0.9293676900584795,0.943774366471735,0.9323640046296295,0.9325086805555556,0.9375951815302145,0.9322002923976608,0.9312332480506824,0.9031661184210527,0.9116372746101364,0.9094595211988303,0.903485928362573,0.9149457846003899,0.9135332906920078,0.9316482395224172,0.9348120735867447,0.9343399731968811,0.8034996345029239,0.8050568043372319,0.8050568043372319,0.9383261756822612,0.9354402716861598,0.93557352582846,0.902386772051657,0.0440623736474805,0.9057718079922026,0.041491613398376,0.9054116410818711,0.04119065408127202
400,0.8698294662328843,0.8734370988133814,0.8747208959929279,0.8782472755873778,0.8938836002223082,0.8940526064332863,0.9234726876212702,0.9298104205329546,0.9295276601415102,0.941302842879476,0.9288483851781553,0.9291376458084835,0.9377732131655839,0.9327940301806091,0.9318514955424612,0.9047877509498474,0.9148208696669602,0.9129065493156874,0.9027889274930854,0.9152628859110572,0.914005089687046,0.930388941793611,0.9346368479041605,0.9341298292712257,0.8049570821727697,0.8060523724246866,0.8060523724246866,0.9387840003120115,0.9361579038029648,0.9362456570278958,0.9032332188207917,0.04275791802312263,0.9065704414637237,0.040679650662002534,0.906262980164521,0.04039393442927294
450,0.8687543225133502,0.8730995113434089,0.8743381594312991,0.879026314894389,0.8939694561286152,0.8941026745728506,0.9216647203546446,0.9291703041915624,0.9279826759333796,0.9383623768438,0.9276652192152015,0.9281272321175497,0.9354514121155089,0.9303494291447941,0.9295047675196426,0.903853130916883,0.9153467647759097,0.9135412296912734,0.9013673314361516,0.9139408850239793,0.912767428940715,0.924623870477659,0.9292921848958627,0.9287167945941657,0.8073094409360438,0.8081824469110326,0.8089080622668677,0.9396010249316903,0.9372229339803404,0.9371152254509586,0.9020013945420121,0.04130751725932379,0.9058239135610707,0.03952790341800844,0.9055104250518703,0.038988133275457346
