dataset,run,AUC_Original,AUC_Adaptive
Thursday-WorkingHours-Afternoon-Infilteration.npz,5,0.9113959198242343,0.9244061343178184
Thursday-WorkingHours-Morning-WebAttacks.npz,5,0.6263901848728641,0.5989709269019217
Thursday-WorkingHours-Morning-WebAttacks.npz,4,0.6001696107095061,0.6024028906615732
Thursday-WorkingHours-Morning-WebAttacks.npz,6,0.6579379418505309,0.5951251915065201
Thursday-WorkingHours-Morning-WebAttacks.npz,7,0.6501001171485872,0.6332647698261546
Thursday-WorkingHours-Morning-WebAttacks.npz,8,0.6212297803316708,0.6450301582880553
Thursday-WorkingHours-Morning-WebAttacks.npz,9,0.6455091332368259,0.6456481967267127
backdoor.npz,0,0.6416956721468903,0.5914888456442149
backdoor.npz,1,0.5969298397484729,0.5874214762900687
backdoor.npz,2,0.6673203714732892,0.6996636910945212
backdoor.npz,3,0.5564455047853849,0.6396093920968434
Tuesday-WorkingHours.npz,2,0.6218688594045614,0.6177691531674027
Tuesday-WorkingHours.npz,0,0.6359610870006859,0.5946721250326455
Tuesday-WorkingHours.npz,3,0.6164542987212906,0.5957048627539121
Tuesday-WorkingHours.npz,1,0.6302169132444534,0.6209925779538972
Tuesday-WorkingHours.npz,4,0.6319258993366793,0.5867966168720657
Tuesday-WorkingHours.npz,5,0.6441058009112164,0.6097300206471379
backdoor.npz,4,0.6077241997811604,0.673543915659035
backdoor.npz,5,0.6380098685577362,0.6802525704418806
campaign.npz,0,0.6985322590650747,0.734381359728161
campaign.npz,1,0.7180330490040494,0.7435720367027961
Tuesday-WorkingHours.npz,6,0.669449617210844,0.591237859242542
Tuesday-WorkingHours.npz,7,0.6352533890550033,0.585817965443447
campaign.npz,2,0.7023548596224899,0.7270989874440038
campaign.npz,3,0.7129220300275877,0.7280350999205579
campaign.npz,4,0.702485819309892,0.7620773006825223
campaign.npz,5,0.710254744705121,0.7406628075077462
campaign.npz,6,0.7209174643501414,0.7493229587307009
campaign.npz,7,0.7167745274990281,0.7077899004096645
backdoor.npz,6,0.592345482624413,0.6565514319219564
backdoor.npz,7,0.6572018887611554,0.6486503898945968
backdoor.npz,8,0.5904809784992404,0.5731899864725736
backdoor.npz,9,0.6381223816581024,0.5977781709811307
campaign.npz,8,0.6979952173193118,0.7317013461041314
campaign.npz,9,0.7031402816277508,0.7467550143080616
Tuesday-WorkingHours.npz,8,0.6088509764484236,0.6114339029742858
Tuesday-WorkingHours.npz,9,0.6240253486173585,0.6108375569070684
celeba.npz,0,0.7863876758039847,0.8220522307774757
celeba.npz,1,0.792286719802848,0.8259878920265529
celeba.npz,2,0.7884048383620661,0.819403000842901
celeba.npz,3,0.7969599354053322,0.8285273270251324
celeba.npz,4,0.7899256572963927,0.8277370172460189
celeba.npz,6,0.793679628053156,0.8282225712617273
celeba.npz,5,0.7969031723950593,0.8172278101974725
celeba.npz,7,0.7931845025840891,0.8032132036854889
celeba.npz,8,0.798674770181071,0.8208422206249725
celeba.npz,9,0.7956578235417409,0.8220051369394422
census.npz,0,0.6653838483620995,0.687026225223289
census.npz,1,0.662598616378199,0.7028907178888261
cover.npz,0,0.8744224903070066,0.861522520152122
cover.npz,1,0.873589934645451,0.8899942975183719
census.npz,2,0.6596975497663775,0.681714507532603
census.npz,3,0.6715799502787958,0.6902195990570444
census.npz,4,0.6646610670548919,0.6813905878139891
census.npz,5,0.6605085971556031,0.6795995124510035
census.npz,6,0.6779351635333597,0.7112025692488866
census.npz,7,0.6592715993576166,0.6921264471757054
census.npz,9,0.6449954213348889,0.7093493687796206
census.npz,8,0.6751515928911938,0.7076280898180166
cover.npz,2,0.8790272124508031,0.8726368692895153
cover.npz,3,0.8820153656105292,0.8517556542794851
cover.npz,4,0.9090578520508789,0.8579388318907073
cover.npz,5,0.8757152672281592,0.899351525003962
cover.npz,6,0.8816750089900085,0.8640789141537877
cover.npz,7,0.8728996882066082,0.8641306213757216
cover.npz,8,0.8345568646813021,0.8665677405398731
cover.npz,9,0.8994598249065225,0.8464673983839079
donors.npz,0,0.7453464909547061,0.7988018206627733
donors.npz,2,0.7379402996246273,0.791549154864932
donors.npz,1,0.721274343377435,0.7944294610868429
donors.npz,3,0.7290584491677563,0.8005470587554644
fraud.npz,0,0.9431534343920897,0.9480809852635395
fraud.npz,1,0.9422027004286011,0.9515917233104413
donors.npz,5,0.7320092641679343,0.792335431913988
donors.npz,4,0.7404455234637194,0.7987940681477238
donors.npz,6,0.7369175026618966,0.7885732310100624
donors.npz,7,0.7253642766833303,0.7878738578782344
donors.npz,8,0.7272340663589311,0.8011979253844346
donors.npz,9,0.7380315331529215,0.7953459389118787
fraud.npz,4,0.9438058118292876,0.9489788321638559
fraud.npz,3,0.9435066653570005,0.9507097718392902
fraud.npz,2,0.9459875747571291,0.9518646156952046
fraud.npz,5,0.9404408313291581,0.9495755988326814
fraud.npz,6,0.9448748947155687,0.9478732115944342
fraud.npz,7,0.9441519547267294,0.9485208529300706
fraud.npz,8,0.9434052412952598,0.9522305715820467
fraud.npz,9,0.9410730526329938,0.9479021178988323
insects.npz,0,0.749407155128487,0.8004665993849437
insects.npz,1,0.748632694133728,0.7984684065529498
http.npz,0,0.9335409657628098,0.9454862194266473
http.npz,1,0.952484720127,0.9471976662067977
http.npz,2,0.9593575945076724,0.953013243737142
insects.npz,2,0.7419936322237848,0.7988426829145998
insects.npz,3,0.7537750229829885,0.8192074431094554
http.npz,3,0.9395082623532105,0.9313494764074233
http.npz,4,0.9489029098403721,0.9387585921271003
http.npz,6,0.944684835776599,0.9563440142100239
http.npz,5,0.9506237233478493,0.951830771821444
http.npz,7,0.9315340378202015,0.9555319524748209
mammography.npz,0,0.8698156325044543,0.8824952992626709
mammography.npz,1,0.8758787033711506,0.8800051408812739
mammography.npz,2,0.8739628448087664,0.87807273290657
mammography.npz,3,0.8629803731012191,0.8811097261248317
mammography.npz,4,0.8689272459665207,0.8941122824808627
mammography.npz,5,0.8745938351678533,0.8778445622856499
mammography.npz,7,0.8655546870048381,0.8780311833181923
mammography.npz,6,0.8633937562940583,0.8683233684744259
mammography.npz,8,0.8654789822463539,0.886256945471447
mammography.npz,9,0.8697004908485271,0.8681124514961375
http.npz,8,0.9199921206996915,0.9214695321126556
http.npz,9,0.9508578667280354,0.927764972996666
insects.npz,4,0.7596877676519794,0.8114896383514065
insects.npz,5,0.7512344051624149,0.810819751408499
insects.npz,6,0.75651200628185,0.8155555920886238
insects.npz,8,0.7608888569358601,0.8070673281012862
insects.npz,7,0.7594268027925674,0.8110885089220259
insects.npz,9,0.7576829557134923,0.7891538092764441
nyc_taxi.npz,0,0.6135808653482384,0.6296006806726792
nyc_taxi.npz,1,0.6215196948109005,0.6062602398372
nyc_taxi.npz,2,0.6103578908910069,0.6268787336315154
nyc_taxi.npz,3,0.6121815162739044,0.6156356021405646
nyc_taxi.npz,4,0.6093744279420559,0.6269821807764123
nyc_taxi.npz,5,0.5773471918819638,0.6061057841922847
nyc_taxi.npz,6,0.6002383765453192,0.6215676523352168
nyc_taxi.npz,7,0.6202437195665174,0.6076089617834783
nyc_taxi.npz,8,0.600672949896877,0.6217093320193798
nyc_taxi.npz,9,0.6281262966646733,0.6063620661512552
nyc_taxi_shingle.npz,0,0.6644934347978705,0.6484111421428341
nyc_taxi_shingle.npz,1,0.661369292236568,0.653935729844155
nyc_taxi_shingle.npz,2,0.6557232260695087,0.6669128489727596
nyc_taxi_shingle.npz,3,0.6517951029999431,0.6577935333602094
nyc_taxi_shingle.npz,4,0.6537125083732003,0.6714502804351459
nyc_taxi_shingle.npz,5,0.6623907460234005,0.6698651205817477
nyc_taxi_shingle.npz,6,0.6536533019916336,0.6489717825067943
nyc_taxi_shingle.npz,7,0.6689536488758835,0.614006869473113
nyc_taxi_shingle.npz,8,0.6696024281897486,0.6494044297869797
nyc_taxi_shingle.npz,9,0.6670117178817834,0.6659329737775128
mulcross.npz,0,0.9774692528331937,0.9277424768318484
mulcross.npz,1,0.97804969812273,0.9356681062942314
mulcross.npz,3,0.9817358952217624,0.936043548535763
mulcross.npz,2,0.9747960093748073,0.9292343532718264
mulcross.npz,4,0.9826928528181771,0.935863995354112
mulcross.npz,5,0.9818005533301764,0.9126156383223883
shuttle.npz,0,0.9974898290526594,0.992681736335351
shuttle.npz,1,0.9984057163362564,0.992749151737425
shuttle.npz,2,0.997915127145261,0.9917962328423273
shuttle.npz,3,0.9970260123359814,0.9933660557739931
shuttle.npz,4,0.9964626532480484,0.9894784332130733
shuttle.npz,5,0.9974571647596064,0.9932251988201418
shuttle.npz,6,0.9971239677274285,0.9921009735771236
shuttle.npz,7,0.99604823908783,0.9935329323239459
shuttle.npz,8,0.9967818923554597,0.9900605923885725
shuttle.npz,9,0.9967505213884705,0.9939737128416019
mulcross.npz,6,0.9753350131580687,0.9393320585488663
mulcross.npz,7,0.9794761193219035,0.9365277547221112
smtp.npz,0,0.8944937941957685,0.9196851193855168
smtp.npz,1,0.9032213415189678,0.9169678461549243
mulcross.npz,8,0.9818800445686583,0.9347231920262079
smtp.npz,2,0.8825173979774195,0.9168166431890336
smtp.npz,3,0.8802779121025447,0.911994442458774
mulcross.npz,9,0.981080795654284,0.9291044793857054
smtp.npz,4,0.8963042000434512,0.8967127809431701
smtp.npz,5,0.9000068330424911,0.8861485468396303
smtp.npz,6,0.8879936435184211,0.9054548703824401
smtp.npz,7,0.886907364968568,0.8009263152730765
smtp.npz,8,0.8903433341042407,0.8934173271941075
smtp.npz,9,0.8961349508371353,0.7939771110597174
